No of Trees,Fold,No of Samples in Train,No of Samples in Test fold,MAE (Train),MAE (Test),R2_score (Train),R2_score (Test)
135,0,140119,53427,75.7122379598869,105.23674435648405,0.791352288212234,0.5824912033381764
135,1,165798,27748,74.4066827194138,141.96937426110455,0.7915106901663335,0.3602992380613256
135,2,160717,32829,74.36884665275936,117.21167984871319,0.7905074779145072,0.565576351329857
135,3,163069,30477,76.9599275188088,121.2912684910601,0.7856859367613672,0.38247607731847444
135,4,144481,49065,74.98545025765614,124.76166204029339,0.7849842533153552,0.4591535423446901
135,cumulative,774184,193546,75.28092990677582,120.01186753171568,0.788828884261608,0.48500479875512625
