No of Trees,Fold,No of Samples in Train,No of Samples in Test fold,MAE (Train),MAE (Test),R2_score (Train),R2_score (Test)
85,0,140119,53427,84.69403002265169,104.47404096336182,0.7452649436365844,0.5863267609908587
85,1,165798,27748,81.94365864639137,136.40418968936146,0.7532327738649545,0.3803920955884289
85,2,160717,32829,82.44150388229609,119.14964291202922,0.7463708446846343,0.5553561801149878
85,3,163069,30477,84.88786306777001,118.89882046020608,0.7449416849672437,0.40837074056273936
85,4,144481,49065,82.67264164829577,117.90628235908665,0.7427393802787108,0.5120513380306768
85,cumulative,774184,193546,83.3009899055456,117.21757496576124,0.7466614824793958,0.504698116858251
