No of Trees,Fold,No of Samples in Train,No of Samples in Test fold,MAE (Train),MAE (Test),R2_score (Train),R2_score (Test)
550,0,140119,53427,46.45290725120518,121.7689059667525,0.9151871855486309,0.4542707942764965
550,1,165798,27748,48.39540429870932,164.38818679631547,0.9058370489058096,0.24813857523922223
550,2,160717,32829,46.63835625788442,131.65687529018703,0.9103323730432922,0.4738528119376466
550,3,163069,30477,47.87874110038981,126.88908200168608,0.9082046445883791,0.33486055700306494
550,4,144481,49065,45.92478284758399,188.53506581651166,0.912058927820134,-0.20091873894830092
550,cumulative,774184,193546,47.10917538834267,147.28811683870464,0.9101223758480361,0.24314248883435124
