No of Trees,Fold,No of Samples in Train,No of Samples in Test fold,MAE (Train),MAE (Test),R2_score (Train),R2_score (Test)
100,0,140119,53427,81.60088135578363,105.75423045671036,0.7612874273273289,0.5783456024208407
100,1,165798,27748,79.33972551206027,137.5082084398522,0.7664982940552445,0.3757357103345921
100,2,160717,32829,79.7526694723522,118.00351400326984,0.7610499775591796,0.5625716150820963
100,3,163069,30477,82.25254865962137,120.2274770912962,0.7589552880881334,0.394847785762777
100,4,144481,49065,80.05700587831097,119.88800650572412,0.7576015954762729,0.49499074956898825
100,cumulative,774184,193546,80.58209496503116,118.24643370634276,0.7611749951175423,0.49659691048498666
