No of Trees,Fold,No of Samples in Train,No of Samples in Test fold,MAE (Train),MAE (Test),R2_score (Train),R2_score (Test)
120,0,140119,53427,77.97359712936886,104.92030389439572,0.7800054672221124,0.584484171973318
120,1,165798,27748,76.14122282209186,140.71758933934183,0.782605314952722,0.3707852262124173
120,2,160717,32829,76.47064545761522,117.59528089210073,0.779380570587753,0.5666527903124239
120,3,163069,30477,79.01974481891546,121.33708267694186,0.7757565801746761,0.3837839545644759
120,4,144481,49065,76.72030004773328,123.64699832388844,0.7757249577390865,0.4667614718870904
120,cumulative,774184,193546,77.25563184296115,119.53475898787605,0.7787387192514746,0.4893754661296477
