Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
100,6,30,cumulative,0.9735934881999164,0.8912931586358306,72913.0,406519.0,4133.0,8875.0,13893.0,95747.0,6916.0,6554.0,0.9029446257315693,0.6078230223191233
100,6,50,0,0.9869445328242655,0.9239070090215128,15344.0,77715.0,396.0,835.0,2953.0,23674.0,878.0,1315.0,0.953708388879752,0.6864620964119572
100,6,50,1,0.985853069784927,0.8928182313419285,15295.0,84357.0,387.0,1043.0,3356.0,16311.0,1608.0,753.0,0.9472206022802162,0.6778084691036768
100,6,50,2,0.9862489619992882,0.9145941514074883,15701.0,84064.0,383.0,1008.0,2712.0,17367.0,849.0,1026.0,0.9496260509403317,0.6922274798137692
100,6,50,3,0.9892382103990327,0.8770004189359029,15235.0,82937.0,322.0,746.0,2875.0,18059.0,1345.0,1591.0,0.959862647838783,0.5872324434962953
100,6,50,4,0.9877420556107249,0.8102730917618579,15754.0,79733.0,358.0,827.0,2277.0,19145.0,3427.0,1589.0,0.9565218556400772,0.37550928051224586
100,6,50,cumulative,0.9872053661236476,0.8837185804937381,77329.0,408806.0,1846.0,4459.0,14173.0,94556.0,8107.0,6274.0,0.9533589416722942,0.593707608074615
100,6,70,0,0.9924806448191749,0.92529493407356,15687.0,77894.0,217.0,492.0,3002.0,23665.0,887.0,1266.0,0.9734229555020916,0.6936703862679446
100,6,70,1,0.9919965968223818,0.8759306337388778,15753.0,84520.0,224.0,585.0,3399.0,15896.0,2023.0,710.0,0.9702886140101705,0.6459522421679726
100,6,70,2,0.9919134801692435,0.9064862895144393,16124.0,84214.0,233.0,585.0,2652.0,17249.0,967.0,1086.0,0.9705076284124794,0.6649211173398174
100,6,70,3,0.9941656590084643,0.8803937997486384,15553.0,83108.0,151.0,428.0,2992.0,18023.0,1381.0,1474.0,0.978308295190191,0.6036685246789198
100,6,70,4,0.992769364448858,0.8095166048869052,16083.0,79890.0,201.0,498.0,2242.0,19160.0,3412.0,1624.0,0.974433646663297,0.3694831783626764
100,6,70,cumulative,0.9926651490536245,0.8795244523924841,79200.0,409626.0,1026.0,2588.0,14287.0,93993.0,8670.0,6160.0,0.9733666130396512,0.5869487560040657
100,6,90,0,0.9954926291229187,0.9238029146426093,15872.0,77993.0,118.0,307.0,3082.0,23542.0,1010.0,1186.0,0.9840961254795463,0.6929920811201877
100,6,90,1,0.9954888110642844,0.8743871436353732,16007.0,84619.0,125.0,331.0,3409.0,15852.0,2067.0,700.0,0.9832972928782167,0.6437873861554289
100,6,90,2,0.9953042824943651,0.8960553885396738,16384.0,84297.0,150.0,325.0,2624.0,17048.0,1168.0,1114.0,0.982921368925876,0.6342429825744738
100,6,90,3,0.9963925836356308,0.8777963971512358,15712.0,83170.0,89.0,269.0,3078.0,17875.0,1529.0,1388.0,0.9866106802903393,0.6031911555500088
100,6,90,4,0.9959864283349884,0.8031621151373024,16303.0,79981.0,110.0,278.0,2190.0,19044.0,3528.0,1676.0,0.9858392349480342,0.35202251822353114
100,6,90,cumulative,0.9957329469304375,0.8750407918212388,80278.0,410060.0,592.0,1510.0,14383.0,93361.0,9302.0,6064.0,0.9845432878388665,0.5785902241310885
100,7,10,0,0.9557004984621911,0.8879597501734906,12639.0,77474.0,637.0,3540.0,2191.0,23400.0,1152.0,2077.0,0.8379571468522642,0.5173731250892646
100,7,10,1,0.9553036148869235,0.9059378972217178,12429.0,84135.0,609.0,3909.0,2674.0,17282.0,637.0,1435.0,0.8275872414011072,0.6705885019643395
100,7,10,2,0.9535371109968761,0.9002915186298625,12478.0,83978.0,469.0,4231.0,1964.0,17801.0,415.0,1774.0,0.8239084383096088,0.6077830852404167
100,7,10,3,0.9605501813784765,0.876707163803938,12503.0,82822.0,437.0,3478.0,2187.0,18740.0,664.0,2279.0,0.8482657565744338,0.5477342113040845
100,7,10,4,0.9609607745779544,0.8668583100083214,13432.0,79466.0,625.0,3149.0,1704.0,21214.0,1358.0,2162.0,0.857921437328045,0.4202425484715249
100,7,10,cumulative,0.9572104360604843,0.8875509279674659,63481.0,407875.0,2777.0,18307.0,10720.0,98437.0,4226.0,9727.0,0.8391098317873587,0.55051805673345
100,7,30,0,0.9851097677378301,0.9038167938931297,15244.0,77642.0,469.0,935.0,2800.0,23248.0,1304.0,1468.0,0.9471647009845575,0.6128188126195102
100,7,30,1,0.9842108387249956,0.917650263301253,15154.0,84332.0,412.0,1184.0,3217.0,16997.0,922.0,892.0,0.940995942070508,0.7294169528765216
100,7,30,2,0.983243702795682,0.9085360298806595,15477.0,83984.0,463.0,1232.0,2593.0,17353.0,863.0,1145.0,0.93847052299899,0.667018892032046
100,7,30,3,0.9872833534864974,0.8804775869291999,15041.0,82937.0,322.0,940.0,2891.0,18126.0,1278.0,1575.0,0.9524509372984677,0.597274879870102
100,7,30,4,0.9855697616683218,0.8413268779786671,15589.0,79688.0,403.0,992.0,2303.0,19940.0,2632.0,1563.0,0.9487239108722668,0.43446058468632515
100,7,30,cumulative,0.9850834848826654,0.890361510396582,76505.0,408583.0,2069.0,5283.0,13804.0,95664.0,6999.0,6643.0,0.9455122290064076,0.602767113789951
100,7,50,0,0.9943578322197476,0.9079805690492714,15807.0,77951.0,160.0,372.0,2923.0,23245.0,1307.0,1345.0,0.9800808627519688,0.6339704990623175
100,7,50,1,0.9939158307116994,0.9122934447067369,15874.0,84593.0,151.0,464.0,3211.0,16885.0,1034.0,898.0,0.9774401342585417,0.7147808490274815
100,7,50,2,0.9933271382814662,0.9110868178919559,16221.0,84260.0,187.0,488.0,2675.0,17327.0,889.0,1063.0,0.9756862541318939,0.6796653239312743
100,7,50,3,0.9947904070939138,0.8771260997067448,15616.0,83107.0,152.0,365.0,2917.0,18020.0,1384.0,1549.0,0.9806466594925639,0.5903822945004988
100,7,50,4,0.9939279212181397,0.8434450412285347,16154.0,79931.0,160.0,427.0,2352.0,19947.0,2625.0,1514.0,0.9785439555522281,0.4447831859783287
100,7,50,cumulative,0.9940638259049933,0.8903863945166487,79672.0,409842.0,810.0,2116.0,14078.0,95424.0,7239.0,6369.0,0.9784570546010372,0.6078380747790403
100,7,70,0,0.9975501113585746,0.9107564191533657,16004.0,78055.0,56.0,175.0,2943.0,23305.0,1247.0,1325.0,0.9913670762322817,0.6436564489816444
100,7,70,1,0.9972794364971014,0.9099782095514799,16125.0,84682.0,62.0,213.0,3234.0,16811.0,1108.0,875.0,0.9899390689938902,0.7101243602587811
100,7,70,2,0.9970639408438452,0.9128632595426801,16506.0,84353.0,94.0,203.0,2674.0,17367.0,849.0,1064.0,0.9893337391861371,0.684822719188297
100,7,70,3,0.9980048367593712,0.8770004189359029,15828.0,83214.0,45.0,153.0,2997.0,17937.0,1467.0,1469.0,0.9926039614032109,0.5955700264584717
100,7,70,4,0.9979621813968884,0.840608215447462,16449.0,80026.0,65.0,132.0,2321.0,19903.0,2669.0,1545.0,0.9928210700933793,0.4353372999857777
100,7,70,cumulative,0.9975721013711564,0.8902413045261781,80912.0,410330.0,322.0,876.0,14169.0,95323.0,7340.0,6278.0,0.9912018652821768,0.6090882328641047
100,7,90,0,0.9990454979319122,0.9096807772380291,16118.0,78082.0,29.0,61.0,3061.0,23156.0,1396.0,1207.0,0.9966405900865709,0.6486878823355359
100,7,90,1,0.9990304900971488,0.8988560014526966,16258.0,84726.0,18.0,80.0,3300.0,16500.0,1419.0,809.0,0.9964197171174544,0.6873181433030812
100,7,90,2,0.9988631420775831,0.9078527830919194,16637.0,84404.0,43.0,72.0,2640.0,17291.0,925.0,1098.0,0.9958755077600541,0.6680317570783029
100,7,90,3,0.9992039500201532,0.8746543778801843,15919.0,83242.0,17.0,62.0,3065.0,17813.0,1591.0,1401.0,0.9970519433051123,0.5947636333030683
100,7,90,4,0.999224180734856,0.8448823662909448,16527.0,80070.0,21.0,54.0,2161.0,20176.0,2396.0,1705.0,0.99726872255258,0.4236182461201109
100,7,90,cumulative,0.9990734521723306,0.8871852611907549,81459.0,410524.0,128.0,329.0,14227.0,94936.0,7727.0,6220.0,0.9966475434658805,0.6033011541613855
Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
100,6,5,0,0.8297804645243398,0.8513879250520472,129.0,78111.0,0.0,16050.0,8.0,24529.0,23.0,4260.0,0.08132790508187478,0.010159951147046974
100,6,5,1,0.842563463326804,0.814690394043944,426.0,84742.0,2.0,15912.0,31.0,17915.0,4.0,4078.0,0.1476841741385677,0.07160284074921261
100,6,5,2,0.8640911068053304,0.8572469709392366,3048.0,84360.0,87.0,13661.0,629.0,18191.0,25.0,3109.0,0.3886814353861983,0.36899647149553344
100,6,5,3,0.8403063280935107,0.8134478424801005,133.0,83259.0,0.0,15848.0,13.0,19404.0,0.0,4453.0,0.08361559314589706,0.04865752724382675
100,6,5,4,0.8753103277060575,0.8417807701036387,4645.0,79973.0,118.0,11936.0,287.0,21968.0,604.0,3579.0,0.4853586989146461,0.09296097372645701
100,6,5,cumulative,0.8504103380912085,0.8357107805237934,8381.0,410445.0,207.0,73407.0,968.0,102007.0,656.0,19479.0,0.2898972512961971,0.13358001913218223
100,6,20,0,0.9607381482659879,0.9120055517002081,13638.0,76950.0,1161.0,2541.0,2702.0,23582.0,970.0,1566.0,0.8582812806399579,0.6323077365085293
100,6,20,1,0.9610909954294533,0.9138823315779917,13424.0,83725.0,1019.0,2914.0,3094.0,17037.0,882.0,1015.0,0.8516258688991638,0.7127931843112871
100,6,20,2,0.9609810589584404,0.9142753029060764,13794.0,83415.0,1032.0,2915.0,2583.0,17489.0,727.0,1155.0,0.8539594084073756,0.6839292117417349
100,6,20,3,0.9660822249093107,0.881650607457059,13401.0,82473.0,786.0,2580.0,2557.0,18488.0,916.0,1909.0,0.8706502765860128,0.5810467325767843
100,6,20,4,0.9648812479311486,0.8426129056660867,14114.0,79163.0,928.0,2467.0,2268.0,20009.0,2563.0,1598.0,0.8731857928658763,0.4325714302300772
100,6,20,cumulative,0.9627547350988681,0.8928853398614842,68371.0,405726.0,4926.0,13417.0,13204.0,96605.0,6058.0,7243.0,0.8615149679409869,0.6010787977414712
100,6,30,0,0.972478523703468,0.9160652324774462,14548.0,77147.0,964.0,1631.0,2848.0,23553.0,999.0,1420.0,0.9018726007684492,0.654411904674421
100,6,30,1,0.9714291367404682,0.9062556745959688,14299.0,83895.0,849.0,2039.0,3242.0,16721.0,1198.0,867.0,0.8922786328820718,0.7012108969378449
100,6,30,2,0.9722112380877062,0.9152318484103125,14785.0,83560.0,887.0,1924.0,2672.0,17421.0,795.0,1066.0,0.8973202194177511,0.6917889244107319
100,6,30,3,0.9769850866586054,0.8796397151235861,14338.0,82618.0,641.0,1643.0,2786.0,18211.0,1193.0,1680.0,0.9132815432325805,0.5884241025306037
100,6,30,4,0.9748634558093346,0.8383387548226038,14943.0,79299.0,792.0,1638.0,2341.0,19823.0,2749.0,1525.0,0.9101765448684587,0.43350796797055896
100,6,30,cumulative,0.9735934881999164,0.8911062450859835,72913.0,406519.0,4133.0,8875.0,13889.0,95729.0,6934.0,6558.0,0.9029446257315693,0.6072919697615402
100,7,5,0,0.837543748011454,0.8332408049965302,866.0,78106.0,5.0,15313.0,140.0,23874.0,678.0,4128.0,0.21069381611803079,0.011095157023329062
100,7,5,1,0.8732118478067312,0.8557290720900672,3605.0,84661.0,83.0,12733.0,993.0,17857.0,62.0,3116.0,0.43128735019781483,0.43452886881490294
100,7,5,2,0.8590493890624382,0.8465427712489751,2476.0,84422.0,25.0,14233.0,370.0,18215.0,1.0,3368.0,0.3536572933834052,0.2884860352107159
100,7,5,3,0.8688532849657397,0.8320485965647256,2986.0,83239.0,20.0,12995.0,529.0,19332.0,72.0,3937.0,0.40020818683391407,0.2856232223418145
100,7,5,4,0.8758171962926183,0.85952038732128,4634.0,80033.0,58.0,11947.0,226.0,22498.0,74.0,3640.0,0.48897879312335507,0.18407741130558974
100,7,5,cumulative,0.8628950932277963,0.8454163264443156,14567.0,410461.0,191.0,67221.0,2258.0,101776.0,887.0,18189.0,0.3877425762863233,0.24010296074025603
100,7,20,0,0.9763177431328879,0.899236641221374,14641.0,77416.0,695.0,1538.0,2760.0,23156.0,1396.0,1508.0,0.9154121119732546,0.5963499633347138
100,7,20,1,0.9753566411428345,0.9158797893589976,14500.0,84091.0,653.0,1838.0,3110.0,17065.0,854.0,999.0,0.9072285385301584,0.7191671532063844
100,7,20,2,0.9754438688757958,0.8992438735537943,14837.0,83835.0,612.0,1872.0,2323.0,17419.0,797.0,1415.0,0.9091710446784729,0.6218732608198588
100,7,20,3,0.9786074163643692,0.8798072894847089,14351.0,82766.0,493.0,1630.0,2647.0,18354.0,1050.0,1819.0,0.9193613327670264,0.5805659671910024
100,7,20,4,0.9777701919894075,0.8493456388531659,14989.0,79534.0,557.0,1592.0,1989.0,20466.0,2106.0,1877.0,0.9204829377405914,0.4113295682562902
100,7,20,cumulative,0.9766991723010591,0.8887026464944082,73318.0,407642.0,3010.0,8470.0,12829.0,96460.0,6203.0,7618.0,0.9143028750141717,0.5836973993124456
100,7,30,0,0.9851097677378301,0.9048577376821652,15244.0,77642.0,469.0,935.0,2780.0,23298.0,1254.0,1488.0,0.9471647009845575,0.6145270593556053
100,7,30,1,0.9842108387249956,0.9168331214817504,15154.0,84332.0,412.0,1184.0,3208.0,16988.0,931.0,901.0,0.940995942070508,0.7267319059723087
100,7,30,2,0.983243702795682,0.9085360298806595,15477.0,83984.0,463.0,1232.0,2596.0,17350.0,866.0,1142.0,0.93847052299899,0.6672065968403237
100,7,30,3,0.9872833534864974,0.881650607457059,15041.0,82937.0,322.0,940.0,2887.0,18158.0,1246.0,1579.0,0.9524509372984677,0.6000997778303805
100,7,30,4,0.9855697616683218,0.8501021257281186,15589.0,79688.0,403.0,992.0,2269.0,20206.0,2366.0,1597.0,0.9487239108722668,0.44798382960534294
100,7,30,cumulative,0.9850834848826654,0.8923959244459505,76505.0,408583.0,2069.0,5283.0,13740.0,96000.0,6663.0,6707.0,0.9455122290064076,0.6076036045303067
