Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
300,7,50,1,0.9880851593625498,0.8693488768837077,47660.0,190429.0,931.0,1940.0,5149.0,43771.0,5564.0,1788.0,0.9633604391499404,0.5271048268986328
300,7,50,2,0.9903361950054557,0.8457336251770375,44150.0,196368.0,673.0,1674.0,8262.0,37718.0,5936.0,2451.0,0.9682579552723123,0.5752310623718934
300,7,50,3,0.9897594655526822,0.8974363558352403,41475.0,197350.0,887.0,1584.0,9866.0,40333.0,2125.0,3612.0,0.964899112053969,0.7106697791561333
300,7,50,4,0.9896895183254222,0.786373152896198,42911.0,186022.0,853.0,1532.0,7924.0,43909.0,9911.0,4170.0,0.9666358194190361,0.4104021391014427
300,7,50,cumulative,0.9896926883151458,0.8594642369204959,218023.0,958644.0,4136.0,8125.0,41002.0,214097.0,26598.0,15535.0,0.9663548187519414,0.5755554035306306
300,7,70,0,0.9953718240432881,0.8875863027663222,42552.0,188861.0,406.0,670.0,9951.0,47514.0,3914.0,3364.0,0.9846809347537032,0.6613438149641905
300,7,70,1,0.9947045152722443,0.8692244810918396,48700.0,190984.0,376.0,900.0,5286.0,43627.0,5708.0,1651.0,0.9837613702349457,0.5358922509901406
300,7,70,2,0.9955324974780227,0.8419629554693104,45049.0,196731.0,310.0,775.0,8252.0,37523.0,6131.0,2461.0,0.9853703704952522,0.567970349838881
300,7,70,3,0.9948113520323586,0.8976330091533181,42250.0,197794.0,443.0,809.0,10074.0,40136.0,2322.0,3404.0,0.9822581346000325,0.7133203526239215
300,7,70,4,0.9953181334785879,0.7773917528901295,43724.0,186511.0,364.0,719.0,8023.0,43218.0,10602.0,4071.0,0.9848842543647265,0.4009444620864778
300,7,70,cumulative,0.9951476644609002,0.8547597002741838,222275.0,960881.0,1899.0,3873.0,41586.0,212018.0,28677.0,14951.0,0.984202466500191,0.5694083565945393
300,7,90,0,0.9977203222518055,0.8783961200438657,42879.0,189080.0,187.0,343.0,10068.0,46802.0,4626.0,3247.0,0.9924606678526798,0.6428356298980674
300,7,90,1,0.9972941567065073,0.8685847313050896,49126.0,191182.0,178.0,474.0,5191.0,43686.0,5649.0,1746.0,0.9917125205185284,0.5283507616189765
300,7,90,2,0.9975994894282832,0.8456784446447293,45409.0,196873.0,168.0,415.0,8324.0,37653.0,6001.0,2389.0,0.9921485632201763,0.5774641555668151
300,7,90,3,0.9976501889795106,0.8984911327231121,42700.0,198029.0,208.0,359.0,10247.0,40011.0,2447.0,3231.0,0.9919771548190403,0.7174222194491072
300,7,90,4,0.9976266438409462,0.7803198106623782,44072.0,186697.0,178.0,371.0,8172.0,43262.0,10558.0,3922.0,0.9923455755773615,0.4115384832029214
300,7,90,cumulative,0.9975781602414105,0.854294047875835,224186.0,961861.0,919.0,1962.0,42002.0,211414.0,29281.0,14535.0,0.9921242235629376,0.5710511328547094
Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
300,6,5,0,0.8526596957275397,0.8252320714208485,9081.0,189153.0,114.0,34141.0,2147.0,51281.0,147.0,11168.0,0.418174424170848,0.34628540235182825
300,6,5,1,0.8618484395750332,0.8569981518339493,16513.0,191158.0,202.0,33087.0,2447.0,45778.0,3557.0,4490.0,0.5281009413089055,0.29885327948496027
300,6,5,2,0.8569658040475161,0.8432872882447072,11272.0,196855.0,186.0,34552.0,2368.0,43479.0,175.0,8345.0,0.45218933735492006,0.40883759416500065
300,6,5,3,0.831530568264704,0.7624070366132724,2411.0,198234.0,3.0,40648.0,453.0,42193.0,265.0,13025.0,0.21536734725418036,0.10397926279155452
300,6,5,4,0.8711124944881072,0.8394574748915253,15195.0,186309.0,566.0,29248.0,3791.0,51541.0,2279.0,8303.0,0.5298308791189432,0.36291750189665445
300,6,5,cumulative,0.8548234004205801,0.8254764046008607,54472.0,961709.0,1071.0,171676.0,11206.0,234272.0,6423.0,45331.0,0.445888972794893,0.28499229647964097
300,6,20,0,0.9565183729122668,0.8993095778694222,36259.0,186121.0,3146.0,6963.0,9157.0,49067.0,2361.0,4158.0,0.8526298119770523,0.6783154509526007
300,6,20,1,0.9531291500664011,0.8691178561273812,42155.0,187511.0,3849.0,7445.0,5044.0,43863.0,5472.0,1893.0,0.8536228688175389,0.5196799982216619
300,6,20,2,0.9563214131307517,0.8411536409954568,38528.0,193729.0,3312.0,7296.0,8009.0,37722.0,5932.0,2704.0,0.8537233075858978,0.5572313530773613
300,6,20,3,0.9553660234732445,0.8844214816933639,35294.0,195232.0,3005.0,7765.0,8431.0,41040.0,1418.0,5047.0,0.8429772477438451,0.6648623684856659
300,6,20,4,0.9583949368401941,0.7909852231695846,37623.0,184071.0,2804.0,6820.0,6889.0,45248.0,8572.0,5205.0,0.8626450216701002,0.37484231585423794
300,6,20,cumulative,0.9559459792845717,0.8569975559710418,189859.0,946664.0,16116.0,36289.0,37530.0,216940.0,23755.0,19007.0,0.8532534543060465,0.5482214761912457
300,6,30,0,0.9674737299399111,0.89825927127257,38193.0,186734.0,2533.0,5029.0,9323.0,48833.0,2595.0,3992.0,0.8906818744970272,0.677612049751014
300,6,30,1,0.9635831673306773,0.8734183963605345,43961.0,188224.0,3136.0,5639.0,5211.0,43938.0,5397.0,1726.0,0.8869577003103846,0.5394554099983148
300,6,30,2,0.9684021987523933,0.8529438813986425,40634.0,194557.0,2484.0,5190.0,8323.0,38049.0,5605.0,2390.0,0.8950213702385467,0.5909354307906338
300,6,30,3,0.9653703335322591,0.8895881006864989,37264.0,195676.0,2561.0,5795.0,8919.0,40841.0,1617.0,4559.0,0.8792931827115644,0.6821420678539905
300,6,30,4,0.9683033745752601,0.7803198106623782,39543.0,184443.0,2432.0,4900.0,7373.0,44061.0,9759.0,4721.0,0.896240052706368,0.37799475366882734
300,6,30,cumulative,0.9666265608261002,0.8589058920761248,199595.0,949634.0,13146.0,26553.0,39149.0,215722.0,24973.0,17388.0,0.8897200020919585,0.5617028573341272
300,7,5,0,0.866673261960781,0.8326923373955486,12371.0,189121.0,146.0,30851.0,2518.0,51393.0,35.0,10797.0,0.49202134416192556,0.3913213364103711
300,7,5,1,0.8770459827357238,0.8658835655388115,20093.0,191240.0,120.0,29507.0,3423.0,45302.0,4033.0,3514.0,0.5899211019554915,0.39921203185201476
300,7,5,2,0.8674284067280176,0.8182353265767837,13827.0,196841.0,200.0,31997.0,2432.0,42053.0,1601.0,8281.0,0.5043707884753766,0.28890220826970325
300,7,5,3,0.866350871958093,0.7993242276887872,10931.0,198116.0,121.0,32128.0,2566.0,42145.0,313.0,10912.0,0.4638314726943656,0.3542262048787627
300,7,5,4,0.8853915389204472,0.8346330066450223,18409.0,186398.0,477.0,26034.0,2942.0,52072.0,1748.0,9152.0,0.5922971432831301,0.3173540794194693
300,7,5,cumulative,0.8725780124606125,0.8301536927689908,75631.0,961716.0,1064.0,150517.0,13881.0,232965.0,7730.0,42656.0,0.5325348998896646,0.322560758261555
300,7,20,0,0.968820030194977,0.9027230743091917,38223.0,187017.0,2250.0,4999.0,9230.0,49215.0,2213.0,4085.0,0.8951188038560738,0.6889142887892004
300,7,20,1,0.9650107901726428,0.8748933750355417,43971.0,188558.0,2802.0,5629.0,5346.0,43886.0,5449.0,1591.0,0.8912719413208948,0.5512295273822044
300,7,20,2,0.9696374529059354,0.8445748339985653,40785.0,194706.0,2335.0,5039.0,8141.0,37776.0,5878.0,2572.0,0.8991532307586743,0.5685443272188668
300,7,20,3,0.9671730986008885,0.8980441933638444,37560.0,195815.0,2422.0,5499.0,9519.0,40714.0,1744.0,3959.0,0.885708482313532,0.7093916990106601
300,7,20,4,0.9701882257325414,0.7771945262008071,39646.0,184776.0,2099.0,4797.0,8134.0,43094.0,10726.0,3960.0,0.9023600080356786,0.4053195692739616
300,7,20,cumulative,0.9681659195213971,0.8594860005815901,200185.0,950872.0,11908.0,25963.0,40370.0,214685.0,26010.0,16167.0,0.8947752375017605,0.5710515828405834
300,7,30,0,0.9789022276322751,0.9047155677061612,39983.0,187601.0,1666.0,3239.0,9409.0,49165.0,2263.0,3906.0,0.9295464715948067,0.6967050952667873
300,7,30,1,0.9745476427622842,0.8720145009951663,45603.0,189224.0,2136.0,3997.0,5220.0,43850.0,5485.0,1717.0,0.9213178682661944,0.5371697025554233
300,7,30,2,0.9805076894571058,0.8446116210201041,42643.0,195488.0,1553.0,3181.0,8163.0,37756.0,5898.0,2550.0,0.9356837267188909,0.5694395570765355
300,7,30,3,0.9770820900470791,0.896900028604119,39396.0,196370.0,1867.0,3663.0,9545.0,40624.0,1834.0,3933.0,0.9208473211272847,0.7064821239752538
300,7,30,4,0.9787349017370027,0.7918196437782565,41110.0,185289.0,1586.0,3333.0,8092.0,44100.0,9720.0,4002.0,0.9307404050068159,0.42576963934638135
300,7,30,cumulative,0.9779549103271494,0.8620122724207615,208735.0,953972.0,8808.0,17413.0,40429.0,215495.0,25200.0,16108.0,0.9276157420938129,0.5775492989974385
