Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
900,6,10,0,0.9344441991785479,0.7579545951620664,90065.0,405225.0,5618.0,29129.0,22426.0,64212.0,2314.0,25353.0,0.8053712623476558,0.520500256380709
900,6,10,1,0.9317525517550315,0.915817705517901,122659.0,343262.0,11843.0,22284.0,13550.0,118597.0,3667.0,8480.0,0.831729322829567,0.649169360255444
900,6,10,2,0.9406804573808517,0.8543035044713398,118245.0,377741.0,9728.0,21549.0,22055.0,77966.0,11934.0,5124.0,0.8450214265617646,0.6313157100922618
900,6,10,3,0.9353304939687517,0.9095740814035201,114893.0,371983.0,9193.0,24470.0,18773.0,93835.0,2358.0,8837.0,0.8316315406614556,0.7251696906627327
900,6,10,4,0.9416954799081446,0.7786912971745328,102301.0,368058.0,6825.0,22297.0,30709.0,82093.0,20393.0,11666.0,0.8406978577277038,0.5005071894065422
900,6,10,cumulative,0.9367806364382656,0.8432682367458721,548163.0,1866269.0,43207.0,119729.0,107513.0,436703.0,40666.0,59460.0,0.8316737794779248,0.5817396094316921
900,6,30,0,0.9690398972147227,0.8212151699400726,110038.0,403589.0,7254.0,9156.0,31842.0,62027.0,4499.0,15937.0,0.910734447980218,0.6342521306119515
900,6,30,1,0.9629635554986721,0.9134752657768168,136423.0,345105.0,10000.0,8520.0,14080.0,117729.0,4535.0,7950.0,0.9103304204147518,0.6459762641294454
900,6,30,2,0.9692677089042849,0.8480683982610032,132257.0,378802.0,8667.0,7537.0,23695.0,75596.0,14304.0,3484.0,0.9213503210770156,0.6426663442186469
900,6,30,3,0.9662138667803949,0.9167467670411864,130323.0,372629.0,8547.0,9040.0,20752.0,92744.0,3449.0,6858.0,0.9137386714149213,0.7513109109066656
900,6,30,4,0.9692260566467994,0.7616956944933418,116117.0,367993.0,6890.0,8481.0,34325.0,76015.0,26471.0,8050.0,0.917498237928438,0.5086006698683537
900,6,30,cumulative,0.9673422170089747,0.8522402591024841,625158.0,1868118.0,41358.0,42734.0,124694.0,424111.0,53258.0,42279.0,0.9149709873238846,0.6225184795151538
900,6,50,0,0.9802164754536004,0.8263680503914964,113955.0,405596.0,5247.0,5239.0,32754.0,61704.0,4822.0,15025.0,0.943252673457177,0.6436857976790238
900,6,50,1,0.9785960547787412,0.9056578929130802,140226.0,349119.0,5986.0,4717.0,14198.0,116483.0,5781.0,7832.0,0.9481606721501158,0.6219121809870777
900,6,50,2,0.9824110548246321,0.8229742310747444,135661.0,382328.0,5141.0,4133.0,23106.0,73247.0,16653.0,4073.0,0.9549775779670429,0.5927763916809531
900,6,50,3,0.9795999915472232,0.9167063802977311,134433.0,375487.0,5689.0,4930.0,21104.0,92387.0,3806.0,6506.0,0.9480686470132142,0.7525756418462264
900,6,50,4,0.9820733921810839,0.7615714374469319,120102.0,370425.0,4458.0,4496.0,34072.0,76250.0,26236.0,8303.0,0.9521211966346633,0.505784692719803
900,6,50,cumulative,0.9805793937570562,0.8466555984247968,644377.0,1882955.0,26521.0,23515.0,125234.0,420071.0,57298.0,41739.0,0.9495180652143786,0.6126145987953281
900,6,70,0,0.9876744453689082,0.8277065745155505,115950.0,407554.0,3289.0,3244.0,33276.0,61335.0,5191.0,14503.0,0.964649137069823,0.6455279533011699
900,6,70,1,0.9871752311778069,0.9092893675412699,142027.0,351608.0,3497.0,2916.0,13953.0,117252.0,5012.0,8077.0,0.968888544515906,0.6305908128765053
900,6,70,2,0.9890054868253604,0.8278341974222534,137141.0,384325.0,3144.0,2653.0,22611.0,74311.0,15589.0,4568.0,0.971819727239516,0.5930026790657129
900,6,70,3,0.9873707829768759,0.9165771427186741,136486.0,377479.0,3697.0,2877.0,21092.0,92383.0,3810.0,6518.0,0.9678585829832649,0.7521715545135035
900,6,70,4,0.9899575759638505,0.7596799690738018,122259.0,372206.0,2677.0,2339.0,33951.0,76097.0,26389.0,8424.0,0.9732070289292168,0.5017336688682347
900,6,70,cumulative,0.9882367044625603,0.84821745025431,653863.0,1893172.0,16304.0,14029.0,124883.0,421378.0,55991.0,42090.0,0.9693856934270669,0.614934177861677
900,6,90,0,0.9915703998022779,0.8273303879970255,117020.0,408549.0,2294.0,2174.0,33357.0,61211.0,5315.0,14422.0,0.9758286886702813,0.6445108481850174
900,6,90,1,0.9923047387450805,0.9007997560536127,143357.0,352843.0,2262.0,1586.0,13890.0,116090.0,6174.0,8140.0,0.9813387390877798,0.6029307895739887
900,6,90,2,0.9926791752882338,0.8161754029330623,137986.0,385417.0,2052.0,1808.0,22207.0,73350.0,16550.0,4972.0,0.9812240931447792,0.5678891584730109
900,6,90,3,0.9922080766282642,0.9157613305008764,137579.0,378904.0,2272.0,1784.0,21085.0,92289.0,3904.0,6525.0,0.9801525405512227,0.7499151349021975
900,6,90,4,0.9931388781555255,0.7566701872829816,123085.0,372969.0,1914.0,1513.0,34354.0,75258.0,27228.0,8021.0,0.9816989289333595,0.5015563165417676
900,6,90,cumulative,0.9923802537238764,0.8433474129535117,659027.0,1898682.0,10794.0,8865.0,124893.0,418198.0,59171.0,42080.0,0.9801555467469709,0.6052875954254286
900,7,10,0,0.9531787403520886,0.7704737325576309,99126.0,406094.0,4749.0,20068.0,24444.0,63625.0,2901.0,23335.0,0.8625349777542102,0.5410781185182701
900,7,10,1,0.9508467187150034,0.923136097135016,128432.0,347037.0,8068.0,16511.0,15233.0,117970.0,4294.0,6797.0,0.8792752740104879,0.6901149009142835
900,7,10,2,0.9547265785765358,0.8324635502523937,123837.0,379555.0,7914.0,15957.0,22112.0,75352.0,14548.0,5067.0,0.8823425088563797,0.5933333502934554
900,7,10,3,0.9505550976968105,0.911892280477856,120969.0,373832.0,7344.0,18394.0,18729.0,94166.0,2027.0,8881.0,0.8719895498962276,0.7324172333405393
900,7,10,4,0.9535457805201799,0.7775177584028827,107302.0,368976.0,5907.0,17296.0,30690.0,81942.0,20544.0,11685.0,0.8737622596836477,0.49838571873482695
900,7,10,cumulative,0.9525705831721236,0.8430966837651559,579666.0,1875494.0,33982.0,88226.0,111208.0,433055.0,44314.0,55765.0,0.874549747488157,0.5869236547922533
900,7,30,0,0.9805334344583492,0.8286164209789598,113856.0,405863.0,4980.0,5338.0,33748.0,60967.0,5559.0,14031.0,0.9441026955512974,0.646673388506331
900,7,30,1,0.9766302434966243,0.9168780406669716,139967.0,348395.0,6710.0,4976.0,14131.0,118169.0,4095.0,7899.0,0.9434668001524608,0.6582283371238774
900,7,30,2,0.9819103559324284,0.8075914553421194,135877.0,381848.0,5621.0,3917.0,24112.0,70440.0,19460.0,3067.0,0.9537901357342994,0.585803716186111
900,7,30,3,0.9787777668916258,0.9164398277909259,134239.0,375253.0,5923.0,5124.0,20444.0,93014.0,3179.0,7166.0,0.9459808842154613,0.7494057092770615
900,7,30,4,0.9810743551806775,0.7798441264384479,119954.0,370074.0,4809.0,4644.0,34060.0,78909.0,23577.0,8315.0,0.9494807724765123,0.5332392704435215
900,7,30,cumulative,0.979785231191941,0.849873974243485,643893.0,1881433.0,28043.0,23999.0,126495.0,421499.0,55870.0,40478.0,0.9475240043589362,0.6230396975307967
900,7,50,0,0.99082516880897,0.8318621232666987,116930.0,408244.0,2599.0,2264.0,34017.0,61069.0,5457.0,13762.0,0.9737099889392654,0.6534544263698827
900,7,50,1,0.9887810770166064,0.9136623837442999,142593.0,351845.0,3260.0,2350.0,14122.0,117714.0,4550.0,7908.0,0.9728084976941123,0.6470473445797857
900,7,50,2,0.9913989792570311,0.8078989400319443,137952.0,384776.0,2693.0,1842.0,24238.0,70350.0,19550.0,2941.0,0.9779788405766986,0.5883891355182205
900,7,50,3,0.9900487763644991,0.9188468777008635,137388.0,377971.0,3205.0,1975.0,20893.0,92863.0,3330.0,6717.0,0.974709130805297,0.7577093814313665
900,7,50,4,0.9911207833731414,0.7672665520740573,122610.0,372436.0,2447.0,1988.0,34356.0,76791.0,25695.0,8019.0,0.9763196421518526,0.5171607275179033
900,7,50,cumulative,0.9904349569640496,0.8479073753635726,657473.0,1895272.0,14204.0,10419.0,127626.0,418787.0,58582.0,39347.0,0.9751719135162169,0.6202135489474099
900,7,70,0,0.9954889941645583,0.8318446262193255,118090.0,409556.0,1287.0,1104.0,33838.0,61246.0,5280.0,13941.0,0.9870677931730489,0.6537364839158633
900,7,70,1,0.9951244680510671,0.909074528393419,143967.0,353643.0,1462.0,976.0,13949.0,117225.0,5039.0,8081.0,0.9881714973786213,0.6298384699398756
900,7,70,2,0.9948773192884766,0.8120926895514994,138663.0,385899.0,1570.0,1131.0,24016.0,71063.0,18837.0,3163.0,0.986869345646342,0.5908077604755892
900,7,70,3,0.9948630169881604,0.9186287892862047,138371.0,379494.0,1682.0,992.0,21010.0,92719.0,3474.0,6600.0,0.9869249474517128,0.7575137196061155
900,7,70,4,0.9955994322106346,0.763842580128537,123652.0,373631.0,1252.0,946.0,34304.0,76347.0,26139.0,8071.0,0.9882589994861318,0.5115474988545378
900,7,70,cumulative,0.9951906461405793,0.8470966427157972,662743.0,1902223.0,7253.0,5149.0,127117.0,418600.0,58769.0,39856.0,0.9874831258441273,0.6172054660975733
900,7,90,0,0.9972530219588444,0.8337080617645772,118529.0,410052.0,791.0,665.0,34230.0,61067.0,5459.0,13549.0,0.9921235294725987,0.6572077172017374
900,7,90,1,0.997034284708668,0.9075498634731867,144407.0,354158.0,947.0,536.0,13340.0,117614.0,4650.0,8690.0,0.992804096141436,0.6178775987009253
900,7,90,2,0.9967492503741018,0.8074889604455111,139049.0,386500.0,969.0,745.0,24060.0,70480.0,19420.0,3119.0,0.9916626198813877,0.5847734957230307
900,7,90,3,0.9972643740430592,0.9189680379312295,138833.0,380282.0,894.0,530.0,21081.0,92690.0,3503.0,6529.0,0.9930304883421535,0.758721091741396
900,7,90,4,0.9975594667264621,0.763235101234977,124057.0,374205.0,678.0,541.0,34960.0,75603.0,26883.0,7415.0,0.9934850852842619,0.5175318390088278
900,7,90,cumulative,0.997172079562227,0.8461900049698962,664875.0,1905197.0,4279.0,3017.0,127671.0,417454.0,59915.0,39302.0,0.9926328995760618,0.6164293881468901
Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
900,6,5,0,0.883481719200735,0.7013341498622108,59159.0,409119.0,1724.0,60035.0,14068.0,66098.0,428.0,33711.0,0.6443746211363259,0.4268801190278525
900,6,5,1,0.8851790228138099,0.9010977587425673,92873.0,349759.0,5346.0,52070.0,9174.0,120849.0,1415.0,12856.0,0.7145378125025794,0.5584172899286006
900,6,5,2,0.8794415690082559,0.826962990801083,78904.0,384793.0,2676.0,60890.0,10023.0,86797.0,3103.0,17156.0,0.6804896970483376,0.44729895509519835
900,6,5,3,0.8765952214915693,0.8760207749408334,78795.0,377507.0,3669.0,60568.0,13030.0,95424.0,769.0,14580.0,0.6739443075333589,0.6136702555620285
900,6,5,4,0.8985026457462847,0.7425532061769559,76711.0,372074.0,2809.0,47887.0,22106.0,85461.0,17025.0,20269.0,0.7192656081553459,0.36427943352836123
900,6,5,cumulative,0.8846400356521309,0.80959377610473,386442.0,1893252.0,16224.0,281450.0,68401.0,454629.0,22740.0,98572.0,0.6880043168531024,0.4551774792856799
900,6,20,0,0.959076441833306,0.8110756309872709,105455.0,402891.0,7952.0,13739.0,30482.0,62228.0,4298.0,17297.0,0.8810005856626874,0.6146595361372086
900,6,20,1,0.9526345470834799,0.9174671157497887,132862.0,343501.0,11604.0,12081.0,14369.0,118016.0,4248.0,7661.0,0.8848364033154855,0.6625405756827545
900,6,20,2,0.9599289159300007,0.8469922018466164,129085.0,377050.0,10419.0,10709.0,23586.0,75579.0,14321.0,3593.0,0.8971002170211994,0.6392825321009254
900,6,20,3,0.9536787829538229,0.9137339159794189,125833.0,370594.0,10582.0,13530.0,20192.0,92931.0,3262.0,7418.0,0.8811588180921206,0.7408550624382165
900,6,20,4,0.9592436949553637,0.7560972242356466,112143.0,366981.0,7902.0,12455.0,33724.0,75805.0,26681.0,8651.0,0.890084400740269,0.49408524729969505
900,6,20,cumulative,0.9569124765511946,0.8490732177597483,605378.0,1861017.0,48459.0,62514.0,122353.0,424559.0,52810.0,44620.0,0.8871826961431247,0.6127039063473247
900,6,30,0,0.9690398972147227,0.8212151699400726,110038.0,403589.0,7254.0,9156.0,31842.0,62027.0,4499.0,15937.0,0.910734447980218,0.6342521306119515
900,6,30,1,0.9629635554986721,0.914022759089082,136423.0,345105.0,10000.0,8520.0,14194.0,117694.0,4570.0,7836.0,0.9103304204147518,0.6490156416802858
900,6,30,2,0.9692677089042849,0.8477779960539464,132257.0,378802.0,8667.0,7537.0,23695.0,75562.0,14338.0,3484.0,0.9213503210770156,0.6421762051632531
900,6,30,3,0.9662138667803949,0.9162298167249582,130323.0,372629.0,8547.0,9040.0,20771.0,92661.0,3532.0,6839.0,0.9137386714149213,0.7499337307232925
900,6,30,4,0.9692260566467994,0.761688791324097,116117.0,367993.0,6890.0,8481.0,34329.0,76010.0,26476.0,8046.0,0.917498237928438,0.5086322952238151
900,6,30,cumulative,0.9673422170089747,0.8521869066264314,625158.0,1868118.0,41358.0,42734.0,124831.0,423954.0,53415.0,42142.0,0.9149709873238846,0.622682541309721
