Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
150,6,10,0,0.9441498415195964,0.7812108140643026,16636.0,108174.0,1192.0,6191.0,3832.0,27318.0,5760.0,2964.0,0.7943716466655746,0.342854768370804
150,6,10,1,0.9420311415253397,0.9226985924607669,17574.0,115405.0,964.0,7219.0,3226.0,25290.0,785.0,1604.0,0.7892237030931587,0.6891575975865083
150,6,10,2,0.9420928157704672,0.8561979183554359,17511.0,115537.0,981.0,7197.0,2688.0,23718.0,2208.0,2227.0,0.7887223208858419,0.4624574143737504
150,6,10,3,0.9452640058691947,0.8427170359607701,15298.0,116123.0,693.0,6917.0,2865.0,24975.0,653.0,4543.0,0.7840506958285294,0.4884738163557757
150,6,10,4,0.9470725403992395,0.8692897810804309,17789.0,109740.0,967.0,6160.0,3237.0,29284.0,2453.0,2437.0,0.8106739571543977,0.49263578666999874
150,6,10,cumulative,0.9441220690167675,0.8544228283843414,84808.0,564979.0,4797.0,33684.0,15848.0,130585.0,11859.0,13775.0,0.7935022553900307,0.4639840475722335
150,6,30,0,0.9756719342173943,0.7714300045142198,20616.0,108361.0,1005.0,2211.0,4459.0,26301.0,6777.0,2337.0,0.9135223185699535,0.3771624871033031
150,6,30,1,0.9734135248863008,0.9286199644070539,22113.0,115296.0,1073.0,2680.0,3930.0,24769.0,1306.0,900.0,0.9065230392663058,0.7391541363438799
150,6,30,2,0.9745089431124581,0.8441036282870206,22270.0,115356.0,1162.0,2438.0,3283.0,22750.0,3176.0,1632.0,0.9103316641000102,0.49064721152018076
150,6,30,3,0.9759981586840345,0.880403196512895,19934.0,115760.0,1056.0,2281.0,4656.0,24429.0,1199.0,2752.0,0.9090806530836602,0.6353739022573092
150,6,30,4,0.9761614781368821,0.7733287001149395,21846.0,109600.0,1107.0,2103.0,4082.0,24849.0,6888.0,1592.0,0.9174377993757348,0.39584463335932774
150,6,30,cumulative,0.975150807807414,0.8395770987672257,106779.0,564373.0,5403.0,11713.0,20410.0,123098.0,19346.0,9213.0,0.9113683105298268,0.4954516825490396
150,6,50,0,0.9890009304577398,0.760144455033355,21938.0,108801.0,565.0,889.0,4638.0,25672.0,7406.0,2158.0,0.961322719564724,0.37553935532191796
150,6,50,1,0.9872274408126833,0.9177479372269859,23571.0,115788.0,581.0,1222.0,4045.0,24318.0,1757.0,785.0,0.95555862660602,0.7161045246820973
150,6,50,2,0.9868650248537805,0.8323011575500145,23534.0,115837.0,681.0,1174.0,3351.0,22318.0,3608.0,1564.0,0.9542117844945749,0.4751389675834602
150,6,50,3,0.9877221626831426,0.8833393873350285,21130.0,116194.0,622.0,1085.0,4966.0,24216.0,1412.0,2442.0,0.9539591048236801,0.6501457928483954
150,6,50,4,0.9874643536121673,0.7692924540910427,22854.0,110114.0,593.0,1095.0,4072.0,24708.0,7029.0,1602.0,0.9568587787692576,0.3896081181786815
150,6,50,cumulative,0.9876559824839027,0.8325650782472854,113027.0,566734.0,3042.0,5465.0,21072.0,121232.0,21212.0,8551.0,0.9563579707080877,0.4931782267403075
150,6,70,0,0.9932749843032536,0.7587901890956513,22271.0,109033.0,333.0,556.0,4704.0,25552.0,7526.0,2092.0,0.9763889368310018,0.3788852346839506
150,6,70,1,0.9926963347076408,0.9127325675457045,24128.0,116003.0,366.0,665.0,4099.0,24109.0,1966.0,731.0,0.9746840364953454,0.7069977354372237
150,6,70,2,0.992444733972498,0.834181771019098,24053.0,116106.0,412.0,655.0,3392.0,22335.0,3591.0,1523.0,0.9737447438014537,0.4824291781743929
150,6,70,3,0.9931957620962232,0.880554546555273,21647.0,116438.0,378.0,568.0,5049.0,24041.0,1587.0,2359.0,0.9745836236070814,0.6450440096471565
150,6,70,4,0.9933905655893536,0.7642671941407607,23380.0,110386.0,321.0,569.0,3956.0,24636.0,7101.0,1718.0,0.9773266902199732,0.3722016874394092
150,6,70,cumulative,0.9930004761337937,0.8301052536712975,115479.0,567966.0,1810.0,3013.0,21200.0,120673.0,21771.0,8423.0,0.9753352938356104,0.4908658979891936
150,6,90,0,0.9961344397963584,0.7584390831118022,22501.0,109181.0,185.0,326.0,4754.0,25488.0,7590.0,2042.0,0.9864446856774168,0.3823218820918638
150,6,90,1,0.995685807795299,0.9005662514156285,24385.0,116168.0,201.0,408.0,4164.0,23668.0,2407.0,666.0,0.9850652405033845,0.683190469029636
150,6,90,2,0.9952062651353151,0.8302259978599915,24312.0,116237.0,281.0,396.0,3378.0,22227.0,3699.0,1537.0,0.9833682748680681,0.4740559258467709
150,6,90,3,0.9959865066064403,0.8815534568349679,21904.0,116569.0,247.0,311.0,5101.0,24022.0,1606.0,2307.0,0.9850365407631596,0.648994818999111
150,6,90,4,0.9960640446768061,0.7582796503702119,23612.0,110514.0,193.0,337.0,3847.0,24521.0,7216.0,1827.0,0.9865159565680987,0.3541958274657334
150,6,90,cumulative,0.9958154128020438,0.8258128879185204,116714.0,568669.0,1107.0,1778.0,21244.0,119926.0,22518.0,8379.0,0.9852672219839504,0.4846479982061355
150,7,10,0,0.9556935692510193,0.7746401163665546,17958.0,108378.0,988.0,4869.0,3926.0,26962.0,6116.0,2870.0,0.8388544589241461,0.34026131193181447
150,7,10,1,0.9572689534010569,0.9209189451545058,19413.0,115717.0,652.0,5380.0,3251.0,25210.0,865.0,1579.0,0.8471136447038666,0.6838952727947265
150,7,10,2,0.957727330661493,0.8553548847313641,19379.0,115877.0,641.0,5329.0,2624.0,23756.0,2170.0,2291.0,0.8483168000076278,0.45476194182352064
150,7,10,3,0.9570095877897735,0.8510110182830851,16842.0,116212.0,604.0,5373.0,3255.0,24859.0,769.0,4153.0,0.8328402037907612,0.5220600622220749
150,7,10,4,0.9608038260456274,0.8799818235278394,19353.0,110025.0,682.0,4596.0,3298.0,29623.0,2114.0,2376.0,0.861671826712464,0.5247859817738708
150,7,10,cumulative,0.957700653429794,0.8563813576126698,92945.0,566209.0,3567.0,25547.0,16354.0,130410.0,12034.0,13269.0,0.846041278513916,0.475594214676247
150,7,30,0,0.9857178519286195,0.7608466670010533,21606.0,108699.0,667.0,1221.0,4474.0,25864.0,7214.0,2322.0,0.9496334242355928,0.363661113972421
150,7,30,1,0.9844788257463056,0.9185892250444911,23282.0,115689.0,680.0,1511.0,3929.0,24460.0,1615.0,901.0,0.9458845259142871,0.7112658411476861
150,7,30,2,0.9852930763457154,0.8531500275607147,23325.0,115824.0,694.0,1383.0,3196.0,23116.0,2810.0,1719.0,0.9486288934547377,0.5008400085865566
150,7,30,3,0.9864922211593098,0.8841264075553941,20991.0,116162.0,654.0,1224.0,4863.0,24345.0,1283.0,2545.0,0.9492778309772847,0.6499324685072257
150,7,30,4,0.9854369653041825,0.83242896474299,22672.0,110023.0,684.0,1277.0,3830.0,27312.0,4425.0,1844.0,0.9498240575187458,0.46326637263319614
150,7,30,cumulative,0.9854837880968266,0.8498282583809285,111876.0,566397.0,3379.0,6616.0,20292.0,125097.0,17347.0,9331.0,0.9486279437741583,0.5143470103194558
150,7,50,0,0.9944777711376548,0.7639815418568491,22372.0,109091.0,275.0,455.0,4705.0,25758.0,7320.0,2091.0,0.9806234659743078,0.385915210944055
150,7,50,1,0.9932984797608422,0.9084614140106779,24175.0,116041.0,328.0,618.0,4036.0,24040.0,2035.0,794.0,0.9767751836101597,0.6923937259921986
150,7,50,2,0.9934006486057808,0.8556142796926169,24109.0,116185.0,333.0,599.0,3278.0,23110.0,2816.0,1637.0,0.9770639323894619,0.5132170382458776
150,7,50,3,0.994109227438485,0.8861242281147839,21730.0,116482.0,334.0,485.0,5170.0,24104.0,1524.0,2238.0,0.9780084920852233,0.6624491028157462
150,7,50,4,0.9945639258555133,0.781508112587207,23481.0,110443.0,264.0,468.0,3792.0,25445.0,6292.0,1882.0,0.9813625067626874,0.3799845230189236
150,7,50,cumulative,0.9939700105596552,0.839137915252427,115867.0,568242.0,1534.0,2625.0,20981.0,122457.0,19987.0,8642.0,0.9787382752035266,0.503415396746884
150,7,70,0,0.9979045789111375,0.760620956011436,22653.0,109263.0,103.0,174.0,4854.0,25475.0,7603.0,1942.0,0.9926589559695345,0.39298636441557006
150,7,70,1,0.9972655530525212,0.9015693253518848,24529.0,116247.0,122.0,264.0,4061.0,23802.0,2273.0,769.0,0.9905417025746541,0.6779300532020989
150,7,70,2,0.9968985880786824,0.8493239518822346,24433.0,116355.0,163.0,275.0,3298.0,22896.0,3030.0,1617.0,0.9892414621771262,0.5022436305355921
150,7,70,3,0.9973387230186074,0.8863966581910643,21983.0,116678.0,138.0,232.0,5257.0,24026.0,1602.0,2151.0,0.9900747451024059,0.6654386408675795
150,7,70,4,0.9978909220532319,0.7565421934725081,23773.0,110599.0,108.0,176.0,3728.0,24575.0,7162.0,1946.0,0.9927815193571976,0.34061478194328804
150,7,70,cumulative,0.997459673022836,0.8308906169818255,117371.0,569142.0,634.0,1121.0,21198.0,120774.0,21670.0,8425.0,0.9910428373202373,0.4918192792559468
150,7,90,0,0.9990846716543236,0.7566584741937102,22753.0,109319.0,47.0,74.0,4838.0,25333.0,7745.0,1958.0,0.996795196509178,0.38653726352691237
150,7,90,1,0.9987177852396537,0.8949360944830933,24665.0,116316.0,53.0,128.0,4092.0,23566.0,2509.0,738.0,0.9955684806389481,0.665383175881912
150,7,90,2,0.9986475578151331,0.8486106157387893,24579.0,116456.0,62.0,129.0,3308.0,22864.0,3062.0,1607.0,0.9953115758840555,0.5017381269080107
150,7,90,3,0.9989858376908747,0.8830669572587481,22118.0,116772.0,44.0,97.0,5231.0,23942.0,1686.0,2177.0,0.9962203090635863,0.6564203777118737
150,7,90,4,0.9990865613117871,0.7521049958568335,23877.0,110656.0,51.0,72.0,3726.0,24411.0,7326.0,1948.0,0.9968755909547691,0.3348067212879257
150,7,90,cumulative,0.9989044827423544,0.8270754275062349,117992.0,569519.0,257.0,500.0,21195.0,120116.0,22328.0,8428.0,0.9961390244694996,0.4852467308783654
