Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
250,6,10,0,0.9329669509859996,0.9050749948633655,25819.0,161768.0,2074.0,11404.0,6408.0,46452.0,858.0,4686.0,0.7651753123609993,0.6649373924879693
250,6,10,1,0.9384326593913718,0.8756695916793463,30717.0,167754.0,1815.0,11206.0,4047.0,37965.0,3618.0,2347.0,0.7978133941026031,0.5064169888093593
250,6,10,2,0.942377538154651,0.8608488052352227,28840.0,171468.0,1587.0,10661.0,5420.0,34965.0,3132.0,3396.0,0.8007089461637076,0.5388740882575201
250,6,10,3,0.9425019830997154,0.8830404577033102,26048.0,172376.0,1426.0,10679.0,6865.0,36351.0,999.0,4725.0,0.7897759186845142,0.6547275499477265
250,6,10,4,0.9445889415231861,0.8276054861535773,28528.0,162500.0,1840.0,9366.0,5812.0,41556.0,5256.0,4611.0,0.8101160939328695,0.4351715399971588
250,6,10,cumulative,0.9401736146309847,0.8704478671269644,139952.0,835866.0,8742.0,53316.0,28552.0,197289.0,13863.0,19765.0,0.7931079917669706,0.5529578196278797
250,6,30,0,0.9723074627607987,0.8637422094377097,33584.0,161913.0,1929.0,3639.0,8537.0,41909.0,5401.0,2557.0,0.9069303491221998,0.603089377448458
250,6,30,1,0.9708925160289751,0.867790816432874,37828.0,167508.0,2061.0,4095.0,4767.0,36867.0,4716.0,1627.0,0.9071553739762004,0.5394881304453196
250,6,30,2,0.9735128624927079,0.8447125530236821,35638.0,171288.0,1767.0,3863.0,6391.0,33237.0,4860.0,2425.0,0.9111441672345816,0.5465387687095582
250,6,30,3,0.9723601024086943,0.90004086636698,32586.0,172124.0,1678.0,4141.0,8500.0,35548.0,1802.0,3090.0,0.9022189214097531,0.714498181089147
250,6,30,4,0.9739707467587052,0.7883113479514283,34319.0,162651.0,1689.0,3575.0,6584.0,38535.0,8277.0,3839.0,0.9133042526950238,0.40039162246615584
250,6,30,cumulative,0.9726087380899762,0.8529195586425349,173955.0,835484.0,9124.0,19313.0,34779.0,186096.0,25056.0,13538.0,0.9082174593435046,0.5555616107325115
250,6,50,0,0.9843035834182976,0.8569618519279502,35160.0,162749.0,1093.0,2063.0,8540.0,41510.0,5800.0,2554.0,0.947570061071351,0.589842008657381
250,6,50,1,0.9834556389839805,0.8690831023198616,39593.0,168400.0,1169.0,2330.0,4761.0,36935.0,4648.0,1633.0,0.9475474685276142,0.5416821550666874
250,6,50,2,0.9852603549182333,0.8284057723871848,37358.0,172065.0,990.0,2143.0,6353.0,32510.0,5587.0,2463.0,0.9508921579895095,0.5147560808918163
250,6,50,3,0.9837837067577389,0.8955455659991827,34422.0,172693.0,1109.0,2305.0,8890.0,34938.0,2412.0,2700.0,0.9431562939577381,0.7086292655246367
250,6,50,4,0.9848047311530208,0.7734777671005504,35905.0,163256.0,1084.0,1989.0,7069.0,37201.0,9611.0,3354.0,0.949744929615768,0.40162895300653406
