Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
1000,6,10,0,0.9354192066637863,0.8401213027583915,111183.0,423584.0,7984.0,28936.0,37646.0,63471.0,3462.0,15781.0,0.8206769724056366,0.6840376527296921
1000,6,10,1,0.9368634561372979,0.906857084850715,143470.0,357217.0,11414.0,22328.0,17750.0,125187.0,4683.0,9998.0,0.8507612805052472,0.658007292760881
1000,6,10,2,0.9346048372713933,0.8182620729146783,134321.0,394956.0,10638.0,26396.0,28345.0,74540.0,18367.0,4484.0,0.8363075083292475,0.6051341342038159
1000,6,10,3,0.9372984933850242,0.8949044822992714,139395.0,383312.0,11293.0,23674.0,19829.0,100422.0,3474.0,10648.0,0.8463014052166893,0.6826470632588665
1000,6,10,4,0.9404036893662178,0.7928617822811119,120391.0,385628.0,7978.0,24090.0,35556.0,86513.0,18382.0,13509.0,0.8453804075198528,0.5366362914214807
1000,6,10,cumulative,0.9369179365647439,0.8506013450208336,648760.0,1944697.0,49307.0,125424.0,139126.0,450133.0,48368.0,54420.0,0.8405633185985291,0.6279549722581361
1000,6,30,0,0.9698716255573417,0.8615902293120639,130941.0,423522.0,8046.0,9178.0,41984.0,61717.0,5216.0,11443.0,0.9183733287514585,0.7203759797968653
1000,6,30,1,0.9645603064204974,0.9083289979570861,157263.0,358226.0,10405.0,8535.0,19014.0,124155.0,5715.0,8734.0,0.9174792860054144,0.6714881535922058
1000,6,30,2,0.9644700526742374,0.8136333269707959,149899.0,396291.0,9303.0,10818.0,29587.0,72716.0,20191.0,3242.0,0.9123684763296058,0.6142617899172099
1000,6,30,3,0.9650709912959902,0.9018031896288689,153382.0,384813.0,9792.0,9687.0,21526.0,99652.0,4244.0,8951.0,0.9156081422946576,0.7078248649893772
1000,6,30,4,0.9689938615874385,0.7712392829306314,135631.0,385772.0,7834.0,8850.0,42257.0,76483.0,28412.0,6808.0,0.9209031615385057,0.5520575148134422
1000,6,30,cumulative,0.966593367507101,0.8513190053598892,727116.0,1948624.0,45380.0,47068.0,154368.0,434723.0,63778.0,39178.0,0.9170575011825887,0.6469160792714672
1000,6,50,0,0.9817837383043518,0.8588069125955466,135048.0,426225.0,5343.0,5071.0,42396.0,60970.0,5963.0,11031.0,0.9508064543407128,0.7139010629724994
1000,6,50,1,0.9787661223474026,0.9079102640561357,160932.0,362149.0,6482.0,4866.0,18527.0,124576.0,5294.0,9221.0,0.9505418311646388,0.6666254986602727
1000,6,50,2,0.9779026012208839,0.8107145129477635,154544.0,399253.0,6341.0,6173.0,29413.0,72523.0,20384.0,3416.0,0.9456588555663927,0.6075957378428366
1000,6,50,3,0.9766655788148632,0.9023687794422987,156487.0,388174.0,6431.0,6582.0,21786.0,99468.0,4428.0,8691.0,0.9435959509751041,0.7103877754833231
1000,6,50,4,0.9803656286065264,0.7801636788776306,139191.0,388331.0,5275.0,5290.0,42791.0,77323.0,27572.0,6274.0,0.9500156780796455,0.5699141961488869
1000,6,50,cumulative,0.9790967338588056,0.8519928295838751,746202.0,1964132.0,29872.0,27982.0,154913.0,434860.0,63641.0,38633.0,0.948168569404561,0.6495746733045589
1000,6,70,0,0.9889782345934052,0.8623213692256564,137072.0,428314.0,3254.0,3047.0,43376.0,60413.0,6520.0,10051.0,0.9702307303386671,0.7205497210857501
1000,6,70,1,0.9865145791115377,0.9044335037876384,162505.0,364717.0,3914.0,3293.0,18250.0,124305.0,5565.0,9498.0,0.9685263612152739,0.6538594618766786
1000,6,70,2,0.9871077905956268,0.7982518928548705,157133.0,401877.0,3717.0,3584.0,29301.0,71068.0,21839.0,3528.0,0.9682938638804597,0.5878838479324529
1000,6,70,3,0.985774843367272,0.9030311148817098,159449.0,390292.0,4313.0,3620.0,21800.0,99543.0,4353.0,8677.0,0.9656712657504003,0.7122647051572135
1000,6,70,4,0.9885799136570852,0.7670109119251753,141523.0,390419.0,3187.0,2958.0,42917.0,75172.0,29723.0,6148.0,0.9709433427596448,0.5519655239832708
1000,6,70,cumulative,0.9873910722649853,0.84700975853501,757682.0,1975619.0,18385.0,16502.0,155644.0,430501.0,68000.0,37902.0,0.9687451898918922,0.6408525525933136
1000,6,90,0,0.9933040282532225,0.8524759056164839,138344.0,429515.0,2053.0,1775.0,43435.0,59169.0,7764.0,9992.0,0.9819181525900865,0.7004233978104195
1000,6,90,1,0.9918099504330791,0.9033930134883071,163831.0,366221.0,2410.0,1967.0,18238.0,124153.0,5717.0,9510.0,0.980879265450141,0.6505868791596201
1000,6,90,2,0.9922674996600808,0.7944264172552014,158524.0,403408.0,2186.0,2193.0,29361.0,70527.0,22380.0,3468.0,0.9809781694817575,0.5832622316480204
1000,6,90,3,0.9918195935259668,0.9001138621598089,160814.0,392298.0,2307.0,2255.0,21982.0,98969.0,4927.0,8495.0,0.9802334663397891,0.7051212929001243
1000,6,90,4,0.993409987604235,0.7705053260587166,142787.0,391754.0,1852.0,1694.0,42757.0,75870.0,29025.0,6308.0,0.9832300640183262,0.5555178257517488
1000,6,90,cumulative,0.9925222118953169,0.8441829049157036,764300.0,1983196.0,10808.0,9884.0,155773.0,428688.0,69813.0,37773.0,0.9814548033980305,0.6365707231785245
1000,7,10,0,0.9555281124111621,0.8461033565968761,120907.0,425356.0,6212.0,19212.0,38629.0,63208.0,3725.0,14798.0,0.8777029313919468,0.6943154461160066
1000,7,10,1,0.9541342255004874,0.9014135441383598,150542.0,359375.0,9256.0,15256.0,16815.0,125264.0,4606.0,10933.0,0.8920668679918775,0.6340741853607982
1000,7,10,2,0.9524219024528925,0.8321164980594261,141332.0,398035.0,7559.0,19385.0,27381.0,77246.0,15661.0,5448.0,0.8815187142790004,0.6160367559233612
1000,7,10,3,0.9538117251297353,0.8770660772625453,146115.0,385801.0,8804.0,16954.0,19627.0,98227.0,5669.0,10850.0,0.8872926195500195,0.6314296661308719
1000,7,10,4,0.9557357825035728,0.7836321122369446,127289.0,386980.0,6626.0,17192.0,38348.0,82300.0,22595.0,10717.0,0.8858086934445476,0.539469314857556
1000,7,10,cumulative,0.95432634959957,0.8480663176588304,686185.0,1955547.0,38457.0,87999.0,140800.0,446245.0,52256.0,52746.0,0.8852659076933775,0.6231328714654955
1000,7,30,0,0.9818746971682056,0.8683698903290129,135120.0,426205.0,5363.0,4999.0,42835.0,61682.0,5251.0,10592.0,0.9510635584343201,0.7336967375645385
1000,7,30,1,0.9789307840704752,0.9153713408367065,161513.0,361656.0,6975.0,4285.0,18788.0,125491.0,4379.0,8960.0,0.9510542518634365,0.6920187658429333
1000,7,30,2,0.9799332875398853,0.8063879875294268,155329.0,399618.0,5976.0,5388.0,29637.0,71755.0,21152.0,3192.0,0.9506944001438304,0.6043095119656566
1000,7,30,3,0.9779028608111549,0.8967649751066062,157377.0,387974.0,6631.0,5692.0,21232.0,99269.0,4627.0,9245.0,0.9466989007515747,0.6927321454651811
1000,7,30,4,0.9817594552553769,0.7454468693167057,140037.0,388235.0,5371.0,4444.0,42027.0,72742.0,32153.0,7038.0,0.9536687707283669,0.512933264394266
