Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
850,6,10,0,0.9268990475965448,0.8124092468041513,85157.0,385590.0,8346.0,28780.0,30250.0,60947.0,5275.0,15783.0,0.7816374513246541,0.6106942290555771
850,6,10,1,0.9262736778425323,0.9172286851314286,114933.0,332158.0,11687.0,23899.0,13817.0,112257.0,4056.0,7321.0,0.8168894206161902,0.6636847384929728
850,6,10,2,0.9417011008421916,0.8244684620836287,114633.0,363043.0,8819.0,20753.0,19396.0,73670.0,14626.0,5188.0,0.8483528442753885,0.5606680321157004
850,6,10,3,0.9239206478604302,0.8995566440062492,105905.0,357638.0,10828.0,27342.0,17721.0,88800.0,2892.0,9002.0,0.8000345402143242,0.6963112334066193
850,6,10,4,0.9343078288818526,0.7808261516456187,94704.0,354699.0,7824.0,23774.0,28759.0,79875.0,17760.0,12733.0,0.8182601940905483,0.49573889519855474
850,6,10,cumulative,0.9306204606047104,0.8468978379342152,515332.0,1793128.0,47504.0,124548.0,109943.0,415549.0,44609.0,50027.0,0.8143244390815245,0.5970832371148767
850,6,30,0,0.9648317591208826,0.8259409380428488,104219.0,385793.0,8143.0,9718.0,31993.0,60723.0,5499.0,14040.0,0.8984861835977469,0.6381870133629619
850,6,30,1,0.9632031358444674,0.8924271194825792,130587.0,334329.0,9516.0,8245.0,13300.0,109365.0,6948.0,7838.0,0.9104702507368525,0.5796306372847619
850,6,30,2,0.9674971611519415,0.8133416017009213,127251.0,363510.0,8352.0,8135.0,20969.0,70841.0,17455.0,3615.0,0.9169858189523942,0.5707726612654246
850,6,30,3,0.96155969647986,0.9116159270362707,123529.0,358898.0,9568.0,9718.0,19818.0,88131.0,3561.0,6905.0,0.9014248215333859,0.7380157376119498
850,6,30,4,0.9667381148895741,0.7596225031805472,109619.0,355383.0,7140.0,8859.0,32415.0,73269.0,24366.0,9077.0,0.9100178740736585,0.4948876474043571
850,6,30,cumulative,0.964765973497345,0.8405896178886334,595205.0,1797913.0,42719.0,44675.0,118495.0,402329.0,57829.0,41475.0,0.907880495915777,0.5965396805964569
850,6,50,0,0.9779767776589817,0.8319094917821033,108103.0,388585.0,5351.0,5834.0,32238.0,61148.0,5074.0,13795.0,0.9366274169886721,0.6512137349781301
850,6,50,1,0.9786958980850549,0.8808957373900518,134157.0,338237.0,5608.0,4675.0,13295.0,107785.0,8528.0,7843.0,0.9481275233305262,0.5484700520025841
850,6,50,2,0.9824208276819228,0.8258858965272856,131199.0,367132.0,4730.0,4187.0,20729.0,72497.0,15799.0,3855.0,0.9551393500890968,0.5860176953905953
850,6,50,3,0.9749856989952423,0.9138791538234177,127001.0,362162.0,6304.0,6246.0,20187.0,88030.0,3662.0,6536.0,0.9358858909605674,0.745765688339743
850,6,50,4,0.9787921438832767,0.7554177118747619,113298.0,357502.0,5021.0,5180.0,33081.0,72018.0,25617.0,8411.0,0.9428549219223175,0.49550556199885515
850,6,50,cumulative,0.9785742692608956,0.8415975982795241,613758.0,1813618.0,27014.0,26122.0,119530.0,401478.0,58680.0,40440.0,0.9440713892348034,0.5991067178015382
850,6,70,0,0.9856873667235706,0.8306088815642956,110241.0,390363.0,3573.0,3696.0,32458.0,60782.0,5440.0,13575.0,0.9588591229399156,0.6479229162703231
850,6,70,1,0.9859636982909896,0.8863085754196041,135700.0,340202.0,3643.0,3132.0,13214.0,108610.0,7703.0,7924.0,0.9657889416656424,0.5613154223100226
850,6,70,2,0.989086206352711,0.8116318214032601,132837.0,368875.0,2987.0,2549.0,20767.0,70850.0,17446.0,3817.0,0.972142153627761,0.5644591398183116
850,6,70,3,0.9835762677068364,0.9133217920027024,129296.0,364177.0,4289.0,3951.0,20252.0,87899.0,3793.0,6471.0,0.9579339729322262,0.7445338079731645
850,6,70,4,0.9879522079995676,0.7580843402071489,115537.0,359669.0,2854.0,2941.0,33191.0,72279.0,25356.0,8301.0,0.9675434792556703,0.5006128843171579
850,6,70,cumulative,0.986453149414735,0.8399910821194021,623611.0,1823286.0,17346.0,16269.0,119882.0,400420.0,59738.0,40088.0,0.964622024403646,0.5976096170019789
850,6,90,0,0.9906078881925205,0.8302970914435882,111592.0,391511.0,2425.0,2345.0,33004.0,60201.0,6021.0,13029.0,0.973019928439483,0.6465819997822435
850,6,90,1,0.9915989367630942,0.881543240864017,137046.0,341576.0,2269.0,1786.0,13259.0,107910.0,8403.0,7879.0,0.9795236205697656,0.5494994710555487
850,6,90,2,0.9924652241112828,0.8083185683912119,133576.0,369850.0,2012.0,1810.0,20431.0,70812.0,17484.0,4153.0,0.980755437636609,0.5532255250603212
850,6,90,3,0.988828274332138,0.914115610353418,130619.0,365489.0,2977.0,2628.0,20184.0,88061.0,3631.0,6539.0,0.9713872374714041,0.746399238587935
850,6,90,4,0.992122677499631,0.7539586133532672,116622.0,360590.0,1933.0,1856.0,33048.0,71848.0,25787.0,8444.0,0.9787885452998281,0.49300146443028686
850,6,90,cumulative,0.9911246001797333,0.8376466248811006,629455.0,1829016.0,11616.0,10425.0,119926.0,398832.0,61326.0,40044.0,0.9768047437418933,0.5929630274549038
850,7,10,0,0.9468449789612757,0.8157498552403011,92676.0,388201.0,5735.0,21261.0,29962.0,61610.0,4612.0,16071.0,0.8430933891131175,0.6192362090765714
850,7,10,1,0.9472421515837713,0.9098369600803196,122559.0,334653.0,9192.0,16273.0,13984.0,111074.0,5239.0,7154.0,0.8698458124155083,0.641237716507399
850,7,10,2,0.9601240418887802,0.8235116938341601,121732.0,365289.0,6573.0,13654.0,17907.0,75051.0,13245.0,6677.0,0.8969689772048367,0.5340624053756343
850,7,10,3,0.941857197242248,0.8970654055651733,113257.0,359285.0,9181.0,19990.0,18165.0,88061.0,3631.0,8558.0,0.8483563004037142,0.6905123778831906
850,7,10,4,0.9449481394009576,0.7893076110316474,99038.0,355483.0,7040.0,19440.0,30037.0,79777.0,17858.0,11455.0,0.848513647085433,0.5209273336272406
850,7,10,cumulative,0.9482033018154066,0.8470943051503204,549262.0,1802911.0,37721.0,90618.0,110055.0,415573.0,44585.0,49915.0,0.8625229574629433,0.597730492861663
850,7,30,0,0.9769076127299542,0.8403545499086901,107691.0,388454.0,5482.0,6246.0,32977.0,61357.0,4865.0,13056.0,0.9334975585495597,0.6689229867842436
850,7,30,1,0.9750102035108364,0.888854937395872,133429.0,337186.0,6659.0,5403.0,13723.0,108451.0,7862.0,7415.0,0.9392019857655823,0.5766718388475648
850,7,30,2,0.9811137747216352,0.8059620836286322,131162.0,366506.0,5356.0,4224.0,20904.0,70073.0,18223.0,3680.0,0.9518819198061507,0.55847424275197
850,7,30,3,0.9734788614207724,0.9087868935523371,127042.0,361365.0,7101.0,6205.0,20048.0,87566.0,4126.0,6675.0,0.9321695640826215,0.731369278055543
850,7,30,4,0.9800291475485498,0.7772251252452795,113821.0,357574.0,4949.0,4657.0,31877.0,76256.0,21379.0,9615.0,0.9462578598936,0.5169957779467695
