Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
950,6,10,0,0.9401218659040079,0.7609637777645851,105381.0,413335.0,7072.0,25966.0,25166.0,64560.0,2819.0,25366.0,0.8304587189851506,0.5306148714012611
950,6,10,1,0.9365577029499839,0.889720096390647,135963.0,349748.0,11821.0,21081.0,16144.0,118250.0,7967.0,8691.0,0.847983240748903,0.5939746650315444
950,6,10,2,0.9354311528573098,0.8299171426932312,124867.0,387420.0,10211.0,25150.0,27204.0,74060.0,16095.0,4658.0,0.8345773744168935,0.6199263648550295
950,6,10,3,0.9376283415040236,0.9013127831777873,131460.0,375375.0,11817.0,21898.0,19839.0,96534.0,4060.0,8682.0,0.8443576111216661,0.699895272039207
950,6,10,4,0.939549505378825,0.7561944240155112,112782.0,375873.0,8472.0,22968.0,33366.0,79738.0,23703.0,12763.0,0.8400485326880052,0.46982936756875615
950,6,10,cumulative,0.9378577137188302,0.8276216448083524,610453.0,1901751.0,49393.0,117063.0,121719.0,433142.0,54644.0,60160.0,0.8400440546809174,0.5626802027223131
950,6,30,0,0.9694193426780775,0.835426720153336,121689.0,413192.0,7215.0,9658.0,36466.0,62040.0,5339.0,14066.0,0.9152284752111305,0.6645532535065791
950,6,30,1,0.9633348951915975,0.9105804623573339,148806.0,350792.0,10777.0,8238.0,16226.0,121319.0,4898.0,8609.0,0.913620639752582,0.6567588101062276
950,6,30,2,0.9658466752366484,0.8196316906660547,140636.0,388308.0,9323.0,9381.0,28962.0,71047.0,19108.0,2900.0,0.9141308009885469,0.6265987714430168
950,6,30,3,0.964822865599852,0.9017000348526507,144450.0,377085.0,10107.0,8908.0,21306.0,95117.0,5477.0,7215.0,0.9136669290763477,0.7086050126701873
950,6,30,4,0.9686999490477701,0.7373203182456375,127609.0,376207.0,8138.0,8141.0,37714.0,72567.0,30874.0,8415.0,0.9188623480230532,0.4811406558442573
950,6,30,cumulative,0.966424745550789,0.8409318452550025,683190.0,1905584.0,45560.0,44326.0,140674.0,422090.0,65696.0,41205.0,0.9152355635384444,0.6153126314981622
950,6,50,0,0.9815261873951072,0.8499970316594719,126009.0,415552.0,4855.0,5338.0,38513.0,61711.0,5668.0,12019.0,0.9490137337425643,0.6931931445284747
950,6,50,1,0.9764487199511004,0.910361994544925,151760.0,354639.0,6930.0,5284.0,15741.0,121771.0,4446.0,9094.0,0.9444139139309015,0.6520467849360816
950,6,50,2,0.9798447177749211,0.7900292582181172,144640.0,391970.0,5661.0,5377.0,29084.0,67313.0,22842.0,2778.0,0.9493617882531435,0.5858525415520512
950,6,50,3,0.9789399685505503,0.8999109321147813,148072.0,381094.0,6098.0,5286.0,21568.0,94624.0,5970.0,6953.0,0.9482726841238138,0.705755993192015
950,6,50,4,0.9823570693815553,0.7341846626997393,131599.0,379320.0,5025.0,4151.0,38709.0,71103.0,32338.0,7420.0,0.9543694325850635,0.4869454411320459
950,6,50,cumulative,0.9798233326106469,0.8368967758474068,702080.0,1922575.0,28569.0,25436.0,143615.0,416522.0,71264.0,38264.0,0.9491175117007723,0.6131524780485069
950,6,70,0,0.9884984975188218,0.8509469006284401,128312.0,417096.0,3311.0,3035.0,38884.0,61452.0,5927.0,11648.0,0.968318973535369,0.6948289518946166
950,6,70,1,0.9868881034605765,0.896730927097953,153877.0,357936.0,3633.0,3167.0,15103.0,120350.0,5867.0,9732.0,0.968974785607232,0.6020729887428138
