Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
750,6,20,4,0.9648299426151269,0.748223909366272,94345.0,331200.0,6599.0,8913.0,25230.0,69873.0,23003.0,8999.0,0.9012557763792223,0.44740101861040016
750,6,20,cumulative,0.9605317300399558,0.850052769597536,500053.0,1682866.0,39834.0,49895.0,101289.0,380707.0,49968.0,36198.0,0.8917687108876194,0.6014606029246014
750,6,30,0,0.9733460934115319,0.8333157414959459,88764.0,362817.0,5691.0,6675.0,30236.0,56608.0,5559.0,11812.0,0.918143413563099,0.6505156544444819
750,6,30,1,0.9681246500457611,0.9101092652740541,113514.0,317012.0,7305.0,6870.0,11734.0,100629.0,5729.0,5369.0,0.9193667023659627,0.6267243061172253
750,6,30,2,0.9728101644892007,0.8482227085770349,110769.0,338823.0,6466.0,6100.0,16135.0,73780.0,11606.0,4483.0,0.9281190950619658,0.5822949553270713
750,6,30,3,0.9701379168158686,0.9216126358531157,107359.0,339666.0,7121.0,6639.0,18102.0,80858.0,3030.0,5387.0,0.9199260555473018,0.7637650656029119
750,6,30,4,0.9745203000972663,0.7473112780771802,97598.0,332221.0,5578.0,5660.0,26362.0,68625.0,24251.0,7867.0,0.9289292879761013,0.4612896536930707
750,6,30,cumulative,0.9717878249719257,0.8521143258554662,518004.0,1690539.0,32161.0,31944.0,102569.0,380500.0,50175.0,34918.0,0.9231216062356775,0.6081252300747169
750,7,5,0,0.8635964883919931,0.6662380655375906,32447.0,368216.0,292.0,62992.0,7526.0,61906.0,261.0,34522.0,0.5353595639773969,0.3261192685501032
750,7,5,1,0.8860605215639272,0.8861178833801767,72410.0,321622.0,2695.0,47974.0,5374.0,104027.0,2331.0,11729.0,0.7034921220092588,0.41743418020854395
750,7,5,2,0.8827500551759355,0.8562790083393079,63901.0,344069.0,1220.0,52968.0,7898.0,82871.0,2515.0,12720.0,0.6786686870611871,0.4702657072860449
750,7,5,3,0.8654448386991764,0.8477420676681225,53623.0,345161.0,1626.0,60375.0,7205.0,83823.0,65.0,16284.0,0.6185947822258026,0.503447014461731
750,7,5,4,0.8991128130831162,0.7189331654930963,60143.0,336417.0,1382.0,43115.0,14875.0,76505.0,16371.0,19354.0,0.7068725661299411,0.2661149393020079
750,7,5,cumulative,0.8793929433828298,0.7950620380836588,282524.0,1715485.0,7215.0,267424.0,42878.0,409132.0,21543.0,94609.0,0.6543187637651394,0.353702021776597
750,7,20,0,0.9752385509551738,0.8405507844360217,88899.0,363560.0,4948.0,6540.0,31464.0,56134.0,6033.0,10584.0,0.923808137440442,0.665695571013196
750,7,20,1,0.971607889345875,0.8912288090976098,114272.0,317803.0,6514.0,6112.0,12024.0,98008.0,8350.0,5079.0,0.9281717952837776,0.58120820331696
750,7,20,2,0.9756425291783329,0.8698162333496849,111409.0,339492.0,5797.0,5460.0,16030.0,76174.0,9212.0,4588.0,0.9356015638872834,0.6222426747094286
750,7,20,3,0.9713293618498866,0.9228885143000829,107187.0,340387.0,6400.0,6811.0,17621.0,81476.0,2412.0,5868.0,0.9229176606779371,0.7655716326545351
750,7,20,4,0.9765449817143815,0.7367688131859487,97592.0,333120.0,4679.0,5666.0,24376.0,69271.0,23605.0,9853.0,0.9343952218124608,0.41909719513455546
750,7,20,cumulative,0.9740726626087299,0.8522506308738697,519359.0,1694362.0,28338.0,30589.0,101515.0,381063.0,49612.0,35972.0,0.9292266291973937,0.6040199495825221
750,7,30,0,0.98396799634441,0.8473444321834669,91850.0,364659.0,3849.0,3589.0,31678.0,56628.0,5539.0,10370.0,0.9509915184799078,0.6801444222768219
750,7,30,1,0.9806701581512072,0.9004867934003451,116649.0,319456.0,4861.0,3735.0,11080.0,100095.0,6263.0,6023.0,0.9512081003986678,0.5855252399456141
750,7,30,2,0.984219682446263,0.8801837666503151,113530.0,341335.0,3954.0,3339.0,15995.0,77308.0,8078.0,4623.0,0.9583161665042413,0.6435534857323094
750,7,30,3,0.9821587074232017,0.9223669873436583,110570.0,341994.0,4793.0,3428.0,17784.0,81257.0,2631.0,5705.0,0.9523109214631473,0.7645995362782809
750,7,30,4,0.984015671443827,0.73154478580701,99768.0,334239.0,3560.0,3490.0,25138.0,67845.0,25031.0,9091.0,0.955437590675035,0.42191281414031667
750,7,30,cumulative,0.9830064431617818,0.856385353076959,532367.0,1701683.0,21017.0,17581.0,101675.0,383133.0,47542.0,35812.0,0.9538111389224205,0.6122965458877802
