Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
500,7,30,0,0.9832893862727137,0.8711755045946356,63442.0,272547.0,2402.0,3308.0,18944.0,55856.0,4523.0,6538.0,0.9466041649793322,0.6852857428538442
500,7,30,1,0.9765128114611832,0.8819354102476321,75449.0,256497.0,3482.0,4502.0,8734.0,68550.0,6799.0,3547.0,0.934457463853208,0.56444739709883
500,7,30,2,0.9792182031341816,0.8696900771312757,73838.0,267775.0,3182.0,4068.0,11542.0,56900.0,7471.0,2784.0,0.9398727521254422,0.6216624308132352
500,7,30,3,0.979009141829113,0.8869709418460031,67161.0,273496.0,2950.0,4354.0,13323.0,57279.0,1603.0,7394.0,0.9353245451815475,0.6923270729974171
500,7,30,4,0.9805176212449553,0.7808672590396041,69213.0,256110.0,2871.0,3593.0,14949.0,59837.0,16510.0,4477.0,0.9429440939280077,0.4737097097673135
500,7,30,cumulative,0.9797094327884294,0.8581278385718301,349103.0,1326425.0,14887.0,19825.0,67492.0,298422.0,36906.0,24740.0,0.9397581306068429,0.5952551114808953
500,7,50,0,0.992358771901586,0.8682172348330441,65352.0,273736.0,1213.0,1398.0,19677.0,54869.0,5510.0,5805.0,0.9756697118997746,0.6832442579780643
500,7,50,1,0.989286029476657,0.8663585530069611,77900.0,258388.0,1591.0,2051.0,8412.0,67507.0,7842.0,3869.0,0.9701665840453247,0.5187873755560218
500,7,50,2,0.9893453877310004,0.8668183031119356,75815.0,269331.0,1626.0,2091.0,11703.0,56513.0,7858.0,2623.0,0.9692270437103736,0.6203922491973741
500,7,50,3,0.989912662625984,0.8899609291574014,69561.0,274890.0,1556.0,1954.0,13872.0,56968.0,1914.0,6845.0,0.9690533768801639,0.701074886166475
500,7,50,4,0.9904426635160509,0.788854896473954,71034.0,257582.0,1399.0,1772.0,15121.0,60430.0,15917.0,4305.0,0.9720546614394542,0.48963852819060416
500,7,50,cumulative,0.9902691030502556,0.8560419833166593,359662.0,1333927.0,7385.0,9266.0,68785.0,296287.0,39041.0,23447.0,0.9711781580740594,0.5960957011374536
500,7,70,0,0.9962862051103456,0.8689742723704592,66020.0,274410.0,539.0,730.0,19649.0,54962.0,5417.0,5833.0,0.988175434621989,0.6846530410877699
500,7,70,1,0.9951460594828347,0.8545475293849139,79014.0,259266.0,713.0,937.0,7587.0,67297.0,8052.0,4694.0,0.9864964037232338,0.4631968884683434
500,7,70,2,0.9947343226424127,0.8565383686798734,76820.0,270206.0,751.0,1086.0,11810.0,55597.0,8774.0,2516.0,0.9848008101303932,0.6041429740671029
500,7,70,3,0.9948356281307388,0.8891945878717069,70566.0,275598.0,848.0,949.0,14002.0,56777.0,2105.0,6715.0,0.9841781262030568,0.6991166986036613
500,7,70,4,0.9955001250802473,0.789637998183204,71958.0,258336.0,645.0,848.0,15377.0,60249.0,16098.0,4049.0,0.9868526727202778,0.49712896212124796
500,7,70,cumulative,0.9953004680893158,0.8517785512980314,364378.0,1337816.0,3496.0,4550.0,68425.0,294882.0,40446.0,23807.0,0.9860833567964234,0.5865587644992832
500,7,90,0,0.9980977409942668,0.8680075936688368,66385.0,274664.0,285.0,365.0,19821.0,54707.0,5672.0,5661.0,0.9939465776480982,0.6838179651374021
500,7,90,1,0.9974730091489424,0.847848910190574,79449.0,259622.0,357.0,502.0,7574.0,66723.0,8626.0,4707.0,0.992972188502374,0.4491308506936223
500,7,90,2,0.9967437074152318,0.8537936643074069,77252.0,270475.0,482.0,654.0,11864.0,55327.0,9044.0,2462.0,0.9906065020808642,0.6007503804023264
500,7,90,3,0.9975025936814758,0.8882774909232528,71072.0,276020.0,426.0,443.0,13978.0,56728.0,2154.0,6739.0,0.9923519532518532,0.6965394956180826
500,7,90,4,0.9977726674040875,0.7863072055798607,72399.0,258649.0,332.0,407.0,15783.0,59524.0,16823.0,3643.0,0.9934959313575092,0.5024611862861611
500,7,90,cumulative,0.9975179437288009,0.8488469729339861,366557.0,1339430.0,1882.0,2371.0,69020.0,293009.0,42319.0,23212.0,0.9926474367065804,0.5830916198821122
Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
500,6,5,0,0.848597742457543,0.7446221218015164,15093.0,274872.0,77.0,51657.0,3708.0,60226.0,153.0,21774.0,0.4346944646828533,0.315195246513708
500,6,5,1,0.8560733092107199,0.890106128038343,31388.0,259617.0,362.0,48563.0,3903.0,74097.0,1252.0,8378.0,0.5701690854240757,0.4443482994903897
500,6,5,2,0.8319053611303004,0.8630697485291688,19411.0,270810.0,147.0,58495.0,3570.0,64351.0,20.0,10756.0,0.4500954192217944,0.4602794896990513
500,6,5,3,0.8441664439405565,0.7755499440947751,17592.0,276145.0,301.0,53923.0,2901.0,58832.0,50.0,17816.0,0.44807626109300824,0.32322052375089144
500,6,5,4,0.836202141735511,0.8387750200996106,18654.0,258787.0,194.0,54152.0,4238.0,76094.0,253.0,15188.0,0.45676020713425736,0.40865206901236556
500,6,5,cumulative,0.8433889996949262,0.8224245925126829,102138.0,1340231.0,1081.0,266790.0,18320.0,333600.0,1728.0,73912.0,0.47678737607512195,0.3764418909917764
500,6,20,0,0.963087395631828,0.8652822585341424,58404.0,270682.0,4267.0,8346.0,17178.0,57116.0,3263.0,8304.0,0.8804681031401278,0.6651226819121946
500,6,20,1,0.953678698555585,0.8937692571037316,70304.0,253880.0,6099.0,9647.0,8946.0,69375.0,5974.0,3335.0,0.8696123406505085,0.5995487244839972
500,6,20,2,0.9560916462909509,0.8747855699709011,68047.0,265498.0,5459.0,9859.0,11066.0,57777.0,6594.0,3260.0,0.8714238271408931,0.6197167573640684
500,6,20,3,0.9547679193932653,0.8766441789469717,60768.0,271454.0,4992.0,10747.0,12713.0,57067.0,1815.0,8004.0,0.8584055711418813,0.6620597230579516
500,6,20,4,0.9608152218139951,0.7976256356175541,64397.0,254389.0,4592.0,8409.0,13672.0,62719.0,13628.0,5754.0,0.8839355074538792,0.46789954669907585
500,6,20,cumulative,0.9576881763371249,0.8616213800346602,321920.0,1315903.0,25409.0,47008.0,63575.0,304054.0,31274.0,28657.0,0.8727816055421606,0.5900573619370315
500,6,30,0,0.9736815150176032,0.8704999941766344,61222.0,271484.0,3465.0,5528.0,18101.0,56641.0,3738.0,7381.0,0.9154643997213463,0.6802140235631723
500,6,30,1,0.9660430088547642,0.8790482711400205,73457.0,254930.0,5049.0,6494.0,8698.0,68333.0,7016.0,3583.0,0.9050817750896575,0.5566343578638299
500,6,30,2,0.9685779231388826,0.8677967393928613,71410.0,266491.0,4466.0,6496.0,11468.0,56825.0,7546.0,2858.0,0.9086992325205243,0.6159445615758959
500,6,30,3,0.9676946554355229,0.8883403057827359,64580.0,272140.0,4306.0,6935.0,13778.0,56933.0,1949.0,6939.0,0.8999578879087394,0.6964091013708664
500,6,30,4,0.9690011965507992,0.7820888977060341,66832.0,254670.0,4311.0,5974.0,14391.0,60512.0,15835.0,5035.0,0.9088602438189506,0.4615049763158059
500,6,30,cumulative,0.9689996597995144,0.8575548416396572,337501.0,1319715.0,21597.0,31427.0,66436.0,299244.0,36084.0,25796.0,0.9076119600745559,0.5902759567204998
500,7,5,0,0.8696484332702173,0.7665645636552102,22407.0,274751.0,198.0,44343.0,5609.0,60209.0,170.0,19873.0,0.5343058138732312,0.3962113026359465
500,7,5,1,0.8618186097137646,0.8795047358210658,33195.0,259763.0,216.0,46756.0,4541.0,72530.0,2819.0,7740.0,0.590318626634766,0.41593933507875225
500,7,5,2,0.8683064698749939,0.8730955436674841,32381.0,270539.0,418.0,45525.0,4466.0,64244.0,127.0,9860.0,0.5909112583412303,0.5098882902910098
500,7,5,3,0.8560039774572438,0.7901983693262478,21596.0,276260.0,186.0,49919.0,4064.0,58835.0,47.0,16653.0,0.5026136909357393,0.38734512303617585
500,7,5,4,0.8851250953171764,0.8502291877669071,35417.0,258256.0,725.0,37389.0,7902.0,73527.0,2820.0,11524.0,0.6424869455844708,0.4716516660755918
500,7,5,cumulative,0.8681805171266793,0.8319184800473831,144996.0,1339569.0,1743.0,223932.0,26582.0,329345.0,5983.0,65650.0,0.5752941203897177,0.4192335982379201
500,7,20,0,0.9738805205751261,0.8655268398923842,61078.0,271696.0,3253.0,5672.0,17754.0,56561.0,3818.0,7728.0,0.9159987281456338,0.6672493003962674
500,7,20,1,0.9662106904362663,0.8974894442542508,73225.0,255219.0,4760.0,6726.0,9343.0,69304.0,6045.0,2938.0,0.90539076611792,0.620904158696132
500,7,20,2,0.967293751415312,0.8994879093231,71042.0,266411.0,4546.0,6864.0,10998.0,59789.0,4582.0,3328.0,0.90487523834315,0.6744977991883541
500,7,20,3,0.969401743298818,0.8797849219211297,64367.0,272947.0,3499.0,7148.0,12512.0,57518.0,1364.0,8205.0,0.90498287607555,0.6717042939971081
500,7,20,4,0.9712255151648498,0.7946707318346506,67013.0,255227.0,3754.0,5793.0,14180.0,61928.0,14419.0,5246.0,0.91529966266965,0.4754224545074786
500,7,20,cumulative,0.9696024441780745,0.867391969445103,336725.0,1321500.0,19812.0,32203.0,64787.0,305100.0,30228.0,27445.0,0.9092214809697681,0.6057759243479645
500,7,30,0,0.9832893862727137,0.8720955963708785,63442.0,272547.0,2402.0,3308.0,18988.0,55891.0,4488.0,6494.0,0.9466041649793322,0.687567743075052
500,7,30,1,0.9765128114611832,0.8822092890562593,75449.0,256497.0,3482.0,4502.0,8802.0,68506.0,6843.0,3479.0,0.934457463853208,0.567350467383045
500,7,30,2,0.9792182031341816,0.8696900771312757,73838.0,267775.0,3182.0,4068.0,11547.0,56895.0,7476.0,2779.0,0.9398727521254422,0.621795647244484
500,7,30,3,0.979009141829113,0.8872347642558324,67161.0,273496.0,2950.0,4354.0,13347.0,57276.0,1606.0,7370.0,0.9353245451815475,0.6930903157713549
500,7,30,4,0.9805176212449553,0.7818591878713207,69213.0,256110.0,2871.0,3593.0,14944.0,59937.0,16410.0,4482.0,0.9429440939280077,0.4750172022756373
500,7,30,cumulative,0.9797094327884294,0.8586177829371133,349103.0,1326425.0,14887.0,19825.0,67628.0,298505.0,36823.0,24604.0,0.9397581306068429,0.596801394772926
