Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
450,6,90,0,0.994258048560866,0.869208877380269,63370.0,250217.0,774.0,1037.0,18595.0,52568.0,7149.0,3559.0,0.98230965793167,0.6885963509957197
450,6,90,1,0.9917780061664954,0.8316868778958674,73285.0,241305.0,1155.0,1453.0,6735.0,59859.0,8389.0,5088.0,0.9771459865079396,0.4048964613196835
450,6,90,2,0.9923869206619158,0.8665263563332233,70707.0,251395.0,943.0,1528.0,11741.0,51252.0,7118.0,2585.0,0.9779494669699901,0.6330994035093112
450,6,90,3,0.992590509796409,0.9014939562678256,65874.0,255367.0,1012.0,1386.0,14350.0,52027.0,2302.0,4951.0,0.9774567836084475,0.737067352535826
450,6,90,4,0.992321616255985,0.8019685172076718,66273.0,239628.0,1036.0,1331.0,15591.0,55785.0,14259.0,3366.0,0.9775445873288543,0.5366797913262236
450,6,90,cumulative,0.9926670202883342,0.8541769170169715,339509.0,1237912.0,4920.0,6735.0,67012.0,271491.0,39217.0,19549.0,0.9784452443813104,0.6043311450076562
450,7,10,0,0.9547872846371885,0.8832553651476103,52590.0,248548.0,2443.0,11817.0,15153.0,57160.0,2557.0,7001.0,0.8569484434955942,0.691832321156163
450,7,10,1,0.952449258822565,0.8302881192941265,63191.0,238924.0,3536.0,11547.0,8002.0,58480.0,9768.0,3821.0,0.8652041806284495,0.4556251735001167
450,7,10,2,0.9469056267773351,0.9109992296687576,58697.0,248643.0,3695.0,13538.0,10175.0,56051.0,2319.0,4151.0,0.842307785537297,0.7069869779930426
450,7,10,3,0.9448428650440769,0.8737335325275024,52433.0,253355.0,3024.0,14827.0,11783.0,52550.0,1779.0,7518.0,0.8267100494853281,0.6554746722136303
450,7,10,4,0.9524699287632838,0.8367096998910125,55465.0,238151.0,2513.0,12139.0,12370.0,62098.0,7946.0,6587.0,0.8576738523405536,0.525870272907181
450,7,10,cumulative,0.9502909928088898,0.8669971893058019,282376.0,1227621.0,15211.0,63868.0,57483.0,286339.0,24369.0,29078.0,0.8500091241571898,0.597742613406243
450,7,30,0,0.984850886816023,0.8817530016733642,61505.0,249115.0,1876.0,2902.0,17375.0,54815.0,4902.0,4779.0,0.9531601749753396,0.7009766173146431
450,7,30,1,0.9790414819765573,0.8373693347154401,71047.0,239503.0,2957.0,3691.0,7729.0,59320.0,8928.0,4094.0,0.9416364002040568,0.45702900871679486
450,7,30,2,0.9814926072100884,0.8924700121052053,68624.0,249942.0,2396.0,3611.0,11623.0,53256.0,5114.0,2703.0,0.9462508149191755,0.6838285929449835
450,7,30,3,0.9796501657711215,0.8941192448730138,63232.0,253821.0,2558.0,4028.0,13744.0,52090.0,2239.0,5557.0,0.9377849179111105,0.7156987191947032
450,7,30,4,0.9814382290734036,0.8027550252244356,64141.0,238405.0,2259.0,3463.0,15099.0,56347.0,13697.0,3858.0,0.9455050275543314,0.5259176871742531
450,7,30,cumulative,0.9812946741694388,0.8616933237182918,328549.0,1230786.0,12046.0,17695.0,65570.0,275828.0,34880.0,20991.0,0.944813883981504,0.6128276012919686
450,7,50,0,0.9933671107616409,0.8704547397735461,63196.0,250110.0,881.0,1211.0,18037.0,53228.0,6489.0,4117.0,0.9795582044644013,0.6842458165661054
450,7,50,1,0.9897414233381042,0.8416280551010977,72860.0,241084.0,1376.0,1878.0,7120.0,60270.0,7978.0,4703.0,0.9714633364393749,0.4401591889719603
450,7,50,2,0.990535257091625,0.8827445801694729,70398.0,251103.0,1235.0,1837.0,11768.0,52404.0,5966.0,2558.0,0.9725814619886397,0.666181557356357
450,7,50,3,0.9895469952632409,0.8990628819774549,65279.0,254977.0,1402.0,1981.0,14302.0,51896.0,2433.0,4999.0,0.9681669353826037,0.7306330767932016
450,7,50,4,0.9916209272451244,0.7851147739913035,66097.0,239588.0,1076.0,1507.0,15680.0,54196.0,15848.0,3277.0,0.9754816461415905,0.5143703637603074
450,7,50,cumulative,0.990962342739947,0.8558010062025752,337830.0,1236862.0,5970.0,8414.0,66907.0,271994.0,38714.0,19654.0,0.9733839067684616,0.6058152192041203
450,7,70,0,0.9968103792668311,0.8654346471888703,63841.0,250551.0,440.0,566.0,18176.0,52678.0,7039.0,3978.0,0.9901798417724303,0.6760982707098334
450,7,70,1,0.9952458716637558,0.8412533876184886,73829.0,241861.0,599.0,909.0,7005.0,60355.0,7893.0,4818.0,0.9867863131344871,0.4346916999321201
450,7,70,2,0.9954278390377511,0.8797045229448663,71314.0,251775.0,563.0,921.0,11882.0,52069.0,6301.0,2444.0,0.9867690912336281,0.6626463809357621
450,7,70,3,0.9946236393018146,0.9035175879396985,66200.0,255699.0,680.0,1060.0,14398.0,52128.0,2201.0,4903.0,0.9836438915122665,0.7424740077496789
450,7,70,4,0.9958055977266534,0.7898225862630757,66873.0,240102.0,562.0,731.0,15796.0,54499.0,15545.0,3161.0,0.9877408869642668,0.5240186621706623
450,7,70,cumulative,0.9955826653993614,0.855946546391,342057.0,1239988.0,2844.0,4187.0,67257.0,271729.0,38979.0,19304.0,0.9870029898071992,0.6076727435673712
450,7,90,0,0.9981895890271973,0.8688913046133552,64096.0,250731.0,260.0,311.0,18280.0,52857.0,6860.0,3874.0,0.9944282442365806,0.6840665321704713
450,7,90,1,0.9977175139818032,0.8410036092967491,74298.0,242176.0,284.0,440.0,6898.0,60442.0,7806.0,4925.0,0.9936597328263727,0.42977595276779695
450,7,90,2,0.9976584620408968,0.869511389897656,71747.0,252066.0,272.0,488.0,12003.0,51207.0,7163.0,2323.0,0.99322808776418,0.6456215639162952
450,7,90,3,0.9974261445623055,0.9038163791932636,66771.0,256035.0,344.0,489.0,14451.0,52097.0,2232.0,4850.0,0.9921777638153397,0.7434338861321047
450,7,90,4,0.9976384185189511,0.7892270873360974,67163.0,240377.0,287.0,441.0,15763.0,54479.0,15565.0,3194.0,0.9930986263611421,0.5223312000362518
450,7,90,cumulative,0.9977260256262308,0.8544899540674245,344075.0,1241385.0,1447.0,2169.0,67395.0,271082.0,39626.0,19166.0,0.9933193652249988,0.6058040086980604
Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
450,6,5,0,0.856286342969835,0.7817297944327051,19256.0,250815.0,176.0,45151.0,4394.0,59607.0,110.0,17760.0,0.5000681014753589,0.3828720413793124
450,6,5,1,0.8548824393596429,0.8200846748510697,29133.0,242034.0,426.0,45605.0,3996.0,61669.0,6579.0,7827.0,0.5665050778821037,0.25314072217826844
450,6,5,2,0.8435791023899092,0.8612578408715748,21764.0,252039.0,299.0,50471.0,4327.0,58283.0,87.0,9999.0,0.49595550266031957,0.5006123221080109
450,6,5,3,0.8324274886524801,0.7778487029743311,13138.0,256268.0,111.0,54122.0,3369.0,53904.0,425.0,15932.0,0.39910112975171674,0.33168476327059426
450,6,5,4,0.8650849261032608,0.8562038628779451,26574.0,240104.0,560.0,41030.0,7326.0,68877.0,1167.0,11631.0,0.5706689118502546,0.5153216706850704
450,6,5,cumulative,0.8504520598950256,0.8194249752015251,109865.0,1241260.0,1572.0,236379.0,23412.0,302340.0,8368.0,63149.0,0.5109058867930982,0.37058407118974884
450,6,20,0,0.9617625983677766,0.8792734912239988,56204.0,247134.0,3857.0,8203.0,16745.0,55242.0,4475.0,5409.0,0.8801578734204323,0.6903546459417629
450,6,20,1,0.9553811814702489,0.8338599492950007,66136.0,236909.0,5551.0,8602.0,7550.0,59218.0,9030.0,4273.0,0.8746765052439706,0.4432474960754497
450,6,20,2,0.9575349767232642,0.905730714207109,63213.0,247577.0,4761.0,9022.0,11253.0,54590.0,3780.0,3073.0,0.8753042151941504,0.7078836065732969
450,6,20,3,0.9558736740627675,0.8890533749830232,57267.0,252091.0,4288.0,9993.0,12913.0,52548.0,1781.0,6388.0,0.862976994805009,0.7001222015671275
450,6,20,4,0.960401339094554,0.8088336086111392,59462.0,236599.0,4065.0,8142.0,13830.0,58157.0,11887.0,5127.0,0.8824806936044277,0.5056799001723059
450,6,20,cumulative,0.9581907539437221,0.8633502276640541,302282.0,1220310.0,22522.0,43962.0,62291.0,279755.0,30953.0,24270.0,0.8751588834053667,0.6038973442628914
450,6,30,0,0.9735064902123666,0.8764886223449084,59225.0,247817.0,3174.0,5182.0,17791.0,53968.0,5749.0,4363.0,0.9177098110180834,0.6937648763586768
450,6,30,1,0.9682469624650849,0.8358956426171773,68780.0,238346.0,4114.0,5958.0,6728.0,60203.0,8045.0,5095.0,0.9112094951985761,0.41264415924967
450,6,30,2,0.9705982937582609,0.9069687465610212,66178.0,248852.0,3486.0,6057.0,11295.0,54638.0,3732.0,3031.0,0.9141882635494099,0.7116757567857636
450,6,30,3,0.968257842843415,0.896468830639685,60820.0,252546.0,3833.0,6440.0,13683.0,52324.0,2005.0,5618.0,0.9024772466419824,0.7217866736215568
450,6,30,4,0.9696627609742172,0.805395444995,62030.0,236886.0,3778.0,5574.0,14644.0,57037.0,13007.0,4313.0,0.9106828697535397,0.5191447311883061
450,6,30,cumulative,0.970054470050669,0.8642434574315585,317033.0,1224447.0,18385.0,29211.0,64141.0,278170.0,32538.0,22420.0,0.9113037469024015,0.6121041303132829
450,7,5,0,0.8769554657924273,0.8023842386192913,25715.0,250875.0,116.0,38692.0,6161.0,59531.0,186.0,15993.0,0.5862743694179235,0.45683131340799527
450,7,5,1,0.8865661195846127,0.8331480810780433,39437.0,241780.0,680.0,35301.0,5113.0,61598.0,6650.0,6710.0,0.670148638288264,0.3357291988501254
450,7,5,2,0.8744904844210701,0.8847529437658193,31810.0,252026.0,312.0,40425.0,6290.0,58028.0,342.0,8036.0,0.6116911768400816,0.5984718872626472
450,7,5,3,0.8447622196336041,0.7813662909140296,17149.0,256249.0,130.0,50111.0,4642.0,52890.0,1439.0,14659.0,0.45926325555499914,0.3419486719102607
450,7,5,4,0.8948869165790806,0.8653385917012169,35929.0,239936.0,728.0,31675.0,8991.0,68025.0,2019.0,9966.0,0.6755125076765764,0.5539394192209489
450,7,5,cumulative,0.875532241202159,0.8333980292156801,150040.0,1240866.0,1966.0,196204.0,31197.0,300072.0,10636.0,55364.0,0.6059887240644621,0.43867769374962995
450,7,20,0,0.9761951565957933,0.886846380281174,59434.0,248456.0,2535.0,4973.0,17007.0,55600.0,4117.0,5147.0,0.9259819453914296,0.7094697840866566
450,7,20,1,0.9676542727255532,0.8367323999950045,68757.0,238181.0,4279.0,5981.0,8589.0,58409.0,9839.0,3234.0,0.9095917065253348,0.49076613848655765
450,7,20,2,0.9713161600009859,0.9116182458457136,66432.0,248831.0,3507.0,5803.0,11647.0,54624.0,3746.0,2679.0,0.9163549593145346,0.7290960690783662
450,7,20,3,0.9690055895612086,0.8871248132554665,60221.0,253387.0,2992.0,7039.0,13030.0,52289.0,2040.0,6271.0,0.904414341610571,0.6949600152683165
450,7,20,4,0.9729358869555063,0.8042606262850979,62239.0,237686.0,2978.0,5365.0,14371.0,57209.0,12835.0,4586.0,0.9201868766108036,0.5108693458430379
450,7,20,cumulative,0.9714214131678094,0.8653164931324913,317083.0,1226541.0,16291.0,29161.0,64644.0,278131.0,32577.0,21917.0,0.9152035879932626,0.6164057162080514
450,7,30,0,0.984850886816023,0.8815942152899073,61505.0,249115.0,1876.0,2902.0,17368.0,54809.0,4908.0,4786.0,0.9531601749753396,0.7005707428484751
450,7,30,1,0.9790414819765573,0.8376440908693534,71047.0,239503.0,2957.0,3691.0,7739.0,59332.0,8916.0,4084.0,0.9416364002040568,0.45794220613358927
450,7,30,2,0.9814926072100884,0.8924425002751183,68624.0,249942.0,2396.0,3611.0,11623.0,53254.0,5116.0,2703.0,0.9462508149191755,0.6837675843850055
450,7,30,3,0.9796501657711215,0.8940920820317805,63232.0,253821.0,2558.0,4028.0,13742.0,52090.0,2239.0,5559.0,0.9377849179111105,0.7156205366661532
450,7,30,4,0.9814382290734036,0.8053167941933237,64141.0,238405.0,2259.0,3463.0,15203.0,56471.0,13573.0,3754.0,0.9455050275543314,0.5323647381196857
450,7,30,cumulative,0.9812946741694388,0.8622179365318967,328549.0,1230786.0,12046.0,17695.0,65675.0,275956.0,34752.0,20886.0,0.944813883981504,0.6144174951185383
