Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
650,6,50,1,0.9805860509180515,0.8522469235276883,99454.0,300075.0,3657.0,4253.0,11330.0,81749.0,11707.0,4430.0,0.948752447687709,0.5113190735036434
650,6,50,2,0.9822691659606066,0.813138065773245,95466.0,317256.0,3350.0,4100.0,13068.0,65386.0,11196.0,6833.0,0.950853002353809,0.47604788186988467
650,6,50,3,0.9814877353868692,0.9185876041049316,91920.0,320774.0,3726.0,4058.0,17502.0,70845.0,1843.0,5987.0,0.947393510773609,0.7714286605302345
650,6,50,4,0.9822625157656814,0.7646998107689661,87582.0,305711.0,3213.0,3889.0,23914.0,64990.0,23274.0,4082.0,0.9495639487722065,0.514159923460443
650,6,50,cumulative,0.9823249392449813,0.8387333541487433,458012.0,1572098.0,16654.0,19856.0,92815.0,339217.0,57971.0,26652.0,0.9502013100773793,0.5851638480033201
650,6,70,0,0.9909072646220368,0.8406398765720318,85020.0,329314.0,1676.0,2126.0,27038.0,55781.0,10417.0,5283.0,0.9723953322209726,0.6569089291264391
650,6,70,1,0.988442441690658,0.8546916202754176,101272.0,301458.0,2274.0,2435.0,11128.0,82218.0,11238.0,4632.0,0.969529664561204,0.5101328993220019
650,6,70,2,0.9885737269499157,0.8108889648953702,96859.0,318512.0,2094.0,2707.0,13179.0,65058.0,11524.0,6722.0,0.968343692105566,0.47443974297012964
650,6,70,3,0.9890172613073692,0.9176726244320368,93630.0,322230.0,2270.0,2348.0,17513.0,70746.0,1942.0,5976.0,0.9688180524251496,0.7688401578957392
650,6,70,4,0.9894054621061702,0.7478410459315328,89103.0,307050.0,1874.0,2368.0,24448.0,62496.0,25768.0,3548.0,0.9698952863187417,0.5017891234736532
650,6,70,cumulative,0.9892692313352299,0.8343468264212778,465884.0,1578564.0,10188.0,11984.0,93306.0,336299.0,60889.0,26161.0,0.9697865229465586,0.5783916351418392
650,6,90,0,0.9939445539250388,0.840386118413707,85695.0,329909.0,1081.0,1451.0,27034.0,55760.0,10438.0,5287.0,0.9816225602953055,0.6564248526523291
650,6,90,1,0.9921043395453062,0.8494176677409904,101988.0,302234.0,1498.0,1719.0,11112.0,81658.0,11798.0,4648.0,0.9791805622269256,0.4995780892125139
650,6,90,2,0.9923650314633055,0.812733849486438,97828.0,319136.0,1470.0,1738.0,13138.0,65277.0,11305.0,6763.0,0.9788689743719751,0.47683868456482686
650,6,90,3,0.9926940291763183,0.9178597793651289,94448.0,322958.0,1542.0,1530.0,17711.0,70566.0,2122.0,5778.0,0.9792638125470685,0.7696826246045033
650,6,90,4,0.9920953058854382,0.7452864269740237,89713.0,307517.0,1407.0,1758.0,24350.0,62297.0,25967.0,3646.0,0.9775495219886982,0.49670249448589054
650,6,90,cumulative,0.9926406519990814,0.8331367683960575,469672.0,1581754.0,6998.0,8196.0,93345.0,335558.0,61630.0,26122.0,0.979303727248929,0.5761398639729199
650,7,10,0,0.9514033711519697,0.8241151453019214,71169.0,326647.0,4343.0,15977.0,22129.0,59062.0,7136.0,10192.0,0.8484441774226678,0.5927105082265918
650,7,10,1,0.9472509995361269,0.8977805449750952,87511.0,298436.0,5296.0,16196.0,10159.0,87893.0,5563.0,5601.0,0.8583097305708127,0.585668846602301
650,7,10,2,0.9505297830412307,0.8387591596447043,83466.0,315920.0,4686.0,16100.0,11808.0,69118.0,7464.0,8093.0,0.8602066512077515,0.5018433353148886
650,7,10,3,0.937673314656177,0.8822899445813448,74465.0,319806.0,4694.0,21513.0,13969.0,70887.0,1801.0,9520.0,0.817466058570189,0.6613325635298569
650,7,10,4,0.9514604328225877,0.745467056597282,76041.0,304919.0,4005.0,15430.0,19540.0,67128.0,21136.0,8456.0,0.859061430234836,0.4110445081867405
650,7,10,cumulative,0.9476635802416183,0.8376823702200695,392652.0,1565728.0,23024.0,85216.0,77605.0,354088.0,43100.0,41862.0,0.8490049909058395,0.5391397228932014
650,7,30,0,0.983230336541221,0.85009998071438,83478.0,327646.0,3344.0,3668.0,26275.0,57476.0,8722.0,6046.0,0.9491091242916873,0.6682684443770414
650,7,30,1,0.979481591109344,0.8229197187225314,99394.0,299685.0,4047.0,4313.0,11714.0,78162.0,15294.0,4046.0,0.9458877049959158,0.47209074562558184
650,7,30,2,0.9811957960073494,0.8199682845682659,95582.0,316689.0,3917.0,3984.0,13333.0,65780.0,10802.0,6568.0,0.9479888503265017,0.4941396420976968
650,7,30,3,0.9796398384695513,0.902086777503977,91777.0,320140.0,4360.0,4201.0,16529.0,70231.0,2457.0,6960.0,0.9422444071588297,0.7230468763776301
650,7,30,4,0.9803568975636558,0.7539910545329433,87461.0,305069.0,3855.0,4010.0,21777.0,65882.0,22382.0,6219.0,0.9442458823242068,0.4618741082820992
650,7,30,cumulative,0.9807808919382243,0.8298131632084195,457692.0,1569229.0,19523.0,20176.0,89628.0,337531.0,59657.0,29839.0,0.9459431589151012,0.5581332375062487
650,7,50,0,0.9921102225113361,0.8503740395253707,85347.0,329490.0,1500.0,1799.0,26702.0,57076.0,9122.0,5619.0,0.9760604992963915,0.6718488417099822
650,7,50,1,0.9900353181703273,0.8545359654263112,101531.0,301848.0,1884.0,2176.0,11266.0,82063.0,11393.0,4494.0,0.9737194711690427,0.5138318742723434
650,7,50,2,0.9905372085717278,0.8189732906315103,97356.0,318840.0,1766.0,2210.0,13244.0,65773.0,10809.0,6657.0,0.9737964702523657,0.490432610165095
650,7,50,3,0.9902824880255329,0.9106439169447997,93994.0,322398.0,2102.0,1984.0,17075.0,70508.0,2180.0,6414.0,0.972430275635555,0.7482814366113192
650,7,50,4,0.9901946827507836,0.7560897987269912,89527.0,306942.0,1982.0,1944.0,22119.0,65784.0,22480.0,5877.0,0.9721894342366392,0.4707641300521736
650,7,50,cumulative,0.9906319840059415,0.8381234022509967,467755.0,1579518.0,9234.0,10113.0,90406.0,341204.0,55984.0,29061.0,0.9736519742018545,0.5761627972321965
650,7,70,0,0.9961208793311267,0.8528202681716217,86258.0,330256.0,734.0,888.0,26744.0,57275.0,8923.0,5577.0,0.9882365118940578,0.6766907631626022
650,7,70,1,0.994934211010728,0.8616777761500146,102664.0,302711.0,1021.0,1043.0,11253.0,82856.0,10600.0,4507.0,0.9866502330016076,0.5275311097223432
650,7,70,2,0.9947997486743524,0.8155944570546106,98372.0,319615.0,991.0,1194.0,13259.0,65432.0,11150.0,6642.0,0.9856105362876332,0.48460103108538594
650,7,70,3,0.9950151969900922,0.9150628528650301,94920.0,323462.0,1038.0,1058.0,17448.0,70560.0,2128.0,6041.0,0.9858502178088637,0.7613822291306762
650,7,70,4,0.9951972427228112,0.7576466540512644,90518.0,307954.0,970.0,953.0,22219.0,65865.0,22399.0,5777.0,0.986376954004909,0.47467370449257035
650,7,70,cumulative,0.9952134557458221,0.8405604016585082,472732.0,1583998.0,4754.0,5136.0,90923.0,341988.0,55200.0,28544.0,0.9865358186921384,0.5823802782708991
650,7,90,0,0.9978595480896167,0.851267268242674,86658.0,330583.0,407.0,488.0,27119.0,56747.0,9451.0,5202.0,0.9935108842621331,0.676661093357801
650,7,90,1,0.9972069438615351,0.8402615001464987,103130.0,303171.0,561.0,577.0,10961.0,80809.0,12647.0,4799.0,0.9926396580379327,0.478205052602807
650,7,90,2,0.997215426063612,0.8112102650207809,98936.0,320066.0,540.0,630.0,13045.0,65223.0,11359.0,6856.0,0.9922976048401919,0.4720842342781688
650,7,90,3,0.997122322689891,0.9152915977832538,95372.0,323896.0,604.0,606.0,17469.0,70561.0,2127.0,6020.0,0.991832005487158,0.7620612465682629
650,7,90,4,0.9972976685523046,0.7531997247548597,90926.0,308387.0,537.0,545.0,22934.0,64633.0,23631.0,5062.0,0.9923340830092034,0.48119518489655305
650,7,90,cumulative,0.997340381851392,0.8342460711896134,475022.0,1586103.0,2649.0,2846.0,91528.0,337973.0,59215.0,27939.0,0.9925201171685192,0.5723161128320112
Decision Point,Max depth,No of Trees,Fold,Accuracy (Train),Accuracy (Test),True Positive (Train),True Negative (Train),False Positive (Train),False Negative (Train),True Positive (Test),True Negative (Test),False Positive (Test),False Negative (Test),MCC (Train),MCC (Test)
650,6,5,0,0.8474419805996135,0.7079446604208325,23632.0,330714.0,276.0,63514.0,5428.0,64318.0,1880.0,26893.0,0.4729348607161098,0.2500016325162086
650,6,5,1,0.8576179501716822,0.8811529446234984,47863.0,301564.0,2168.0,55844.0,3861.0,92375.0,1081.0,11899.0,0.6030733891480609,0.3946217925979529
650,6,5,2,0.8415244233313977,0.8198335458059969,34407.0,319178.0,1428.0,65159.0,6163.0,72937.0,3645.0,13738.0,0.5193178719443647,0.3509206660541838
650,6,5,3,0.8223640713663973,0.7947118333905195,21859.0,323927.0,573.0,74119.0,3745.0,72688.0,0.0,19744.0,0.4220567660658972,0.3540901384909504
650,6,5,4,0.875700246007068,0.7111130225356959,43098.0,307528.0,1396.0,48373.0,5358.0,77316.0,10948.0,22638.0,0.6233622720747644,0.08292538345817263
650,6,5,cumulative,0.8489297342952318,0.7829512013553087,170859.0,1582911.0,5841.0,307009.0,24555.0,379634.0,17554.0,94912.0,0.5335598960298109,0.24862424960627055
650,6,20,0,0.9644302332255534,0.8543631177742365,77815.0,325448.0,5542.0,9331.0,25433.0,58738.0,7460.0,6888.0,0.8907911581962911,0.6712139972496591
650,6,20,1,0.9542262768168978,0.8330830647524172,92256.0,296533.0,7199.0,11451.0,11498.0,79488.0,13968.0,4262.0,0.8780723485174603,0.4820783690682199
650,6,20,2,0.9590072636920118,0.8317527440067162,89030.0,313918.0,6688.0,10536.0,12873.0,67377.0,9205.0,7028.0,0.8854040590741624,0.5072770683714029
650,6,20,3,0.9518643068127227,0.900807885461181,82867.0,317371.0,7129.0,13111.0,16083.0,70554.0,2134.0,7406.0,0.8610411839312797,0.7185539022399338
650,6,20,4,0.9574670013361806,0.7621537932220884,80786.0,302579.0,6345.0,10685.0,22548.0,66060.0,22204.0,5448.0,0.8777272033524764,0.48667433106789004
650,6,20,cumulative,0.9573990163766734,0.8364321210433279,422754.0,1555849.0,32903.0,55114.0,88435.0,342217.0,54971.0,31032.0,0.8786427218001329,0.5666622593516186
650,6,30,0,0.9741041192339335,0.8481003664267807,80803.0,326505.0,4485.0,6343.0,26638.0,56916.0,9282.0,5683.0,0.9209809826811113,0.6671754681506662
650,6,30,1,0.9658672832006754,0.8502417228244946,95935.0,297597.0,6135.0,7772.0,12114.0,80746.0,12710.0,3646.0,0.909638570498193,0.5304715785352399
650,6,30,2,0.9717449044676942,0.8238757086740669,92982.0,315318.0,5288.0,6584.0,12965.0,66525.0,10057.0,6936.0,0.9215479707626715,0.4937768502788171
650,6,30,3,0.9656700231641132,0.906952805764372,87559.0,318484.0,6016.0,8419.0,16914.0,70314.0,2374.0,6575.0,0.9018126650475902,0.7375833346637601
650,6,30,4,0.9685910163713333,0.7596421813177361,84391.0,303428.0,5496.0,7080.0,23174.0,65142.0,23122.0,4822.0,0.9104140581459039,0.4941870787748315
650,6,30,cumulative,0.9691954692875498,0.8377625570014902,441670.0,1561332.0,27420.0,36198.0,91805.0,339643.0,57545.0,27662.0,0.9129205692198737,0.579954490910395
650,7,5,0,0.8666008188723286,0.7175062678265106,31676.0,330681.0,309.0,55470.0,7819.0,62869.0,3329.0,24502.0,0.5540454727720524,0.28401598034076964
650,7,5,1,0.8765680261339734,0.8718685906826839,55066.0,302082.0,1650.0,48641.0,4728.0,90494.0,2962.0,11032.0,0.661338335609671,0.368519252876448
650,7,5,2,0.8714359833591958,0.8415368510514806,46890.0,319263.0,1343.0,52676.0,6531.0,74663.0,1919.0,13370.0,0.6226188890546193,0.4338694463550089
650,7,5,3,0.8495497980869392,0.8103704627925595,33426.0,323791.0,709.0,62552.0,5374.0,72565.0,123.0,18115.0,0.5318464308809517,0.42029484429076686
650,7,5,4,0.8906954382547234,0.7009461551694478,48800.0,307830.0,1094.0,42671.0,5534.0,75958.0,12306.0,22462.0,0.6736630651504939,0.06910112181109669
650,7,5,cumulative,0.8709700129414321,0.7884456655045365,215858.0,1583647.0,5105.0,262010.0,29986.0,376549.0,20639.0,89481.0,0.611936822498155,0.2822687997259631
650,7,20,0,0.9752353301318232,0.8489529938387519,81000.0,326781.0,4209.0,6146.0,25648.0,57990.0,8208.0,6673.0,0.924418786342047,0.6619129693278251
650,7,20,1,0.9681571965373957,0.8209145180193378,96295.0,298170.0,5562.0,7412.0,11954.0,77703.0,15753.0,3806.0,0.9156616649632262,0.4764237819547044
650,7,20,2,0.9716592252696514,0.8261973611931636,92907.0,315357.0,5249.0,6659.0,13105.0,66609.0,9973.0,6796.0,0.9212849830596579,0.5010784145994044
650,7,20,3,0.9669257368994335,0.9015253127047007,87670.0,318901.0,5599.0,8308.0,16202.0,70504.0,2184.0,7287.0,0.9053348313128694,0.7208040912114902
650,7,20,4,0.9718527953645775,0.7486237742989851,84758.0,304367.0,4557.0,6713.0,21713.0,65322.0,22942.0,6283.0,0.9195962259320475,0.45330275406555365
650,7,20,cumulative,0.9707660568405764,0.8292427920109878,442630.0,1563576.0,25176.0,35238.0,88622.0,338128.0,59060.0,30845.0,0.9172524652813,0.5534785082197364
650,7,30,0,0.983230336541221,0.848851490575422,83478.0,327646.0,3344.0,3668.0,26153.0,57475.0,8723.0,6168.0,0.9491091242916873,0.6650692320035858
650,7,30,1,0.979481591109344,0.8186712569586874,99394.0,299685.0,4047.0,4313.0,11730.0,77682.0,15774.0,4030.0,0.9458877049959158,0.4658962553029155
650,7,30,2,0.9811957960073494,0.8188903744701139,95582.0,316689.0,3917.0,3984.0,13323.0,65686.0,10896.0,6578.0,0.9479888503265017,0.4919542641284793
650,7,30,3,0.9796398384695513,0.9021075724965428,91777.0,320140.0,4360.0,4201.0,16531.0,70231.0,2457.0,6958.0,0.9422444071588297,0.7231100621078502
650,7,30,4,0.9803568975636558,0.7520127300877344,87461.0,305069.0,3855.0,4010.0,21809.0,65620.0,22644.0,6187.0,0.9442458823242068,0.4596796313956159
650,7,30,cumulative,0.9807808919382243,0.8281066849177001,457692.0,1569229.0,19523.0,20176.0,89546.0,336694.0,60494.0,29921.0,0.9459431589151012,0.5547054349467523
